smiles,U
O=C[C@@H]1[NH2+][CH+]O[C@@H]1C=O,-12893.5576171875
OC[C@]1(O)[C@H](O)[C@@H]2O[C@@H]21,-13497.84765625
O=CNC(=O)C(=O)CO,-13904.935546875
C#Cc1cn[nH+]c([NH-])n1,-11204.30859375
CC[C@@]12[C@H]3[C@@H]4[C@@H]([N@@H+]41)[C@]32O,-10933.970703125
C1C[C@H]2[C@H]3[C@@H]1[C@@]21CO[C@@H]31,-10497.1650390625
O=CO[C@@H]1COC[C@@H]1O,-13499.7138671875
C1[C@@H]2[C@@H]3CC4(CC4)[C@@H]3[N@H+]12,-9957.0712890625
C1CC2(C1)[C@@H]1OCO[C@@H]12,-11509.734375
O[C@H]1[C@@H]2COC[C@H]1OC2,-12521.5048828125
C#C[C@]1(C=O)CC(=O)O1,-12423.1875
Nc1ccoc1[N+](=O)[O-],-13328.734375
N#CCC(=O)[C@@H](O)C=O,-12893.9189453125
Nc1cnc(O)oc1=O,-13332.0263671875
O=C1C[C@H]2O[C@@]13CC[C@@H]23,-11475.76953125
[NH-]C1=CC=CC(F)O1,-11500.9580078125
N#CC[C@@]12C[C@H]3C[C@@H]1[N@H+]32,-10362.6943359375
C[C@@H]1C(=O)C=C[C@@H]1CO,-11511.7470703125
[NH-]c1o[cH+]cc(O)c1O,-12894.072265625
CO[C@@H]1C(=O)CNC1[NH-],-12385.1318359375
C1N[C@]12[C@@H]1C[C@H]2[C@]12CN2,-10393.1220703125
C#C[C@@]12CO[C@@H]1C2(C)C,-10498.4384765625
N#C[C@@]12C[C@@H]1COC2[NH-],-11342.2177734375
O=CO[C@H]1CNC(=O)C1,-12927.578125
CC1=C[C@H]2CCC=C2C1,-9523.3984375
C1C[N@H+]2[C@@H]1C21COC1,-9898.8955078125
CCN[C@H](C#N)CO,-10370.513671875
O=CC1CCOCC1,-10475.0634765625
COC(=N)N(C)C(C)=O,-12418.4951171875
CC#Cc1nc(O)c[nH]1,-11342.3037109375
N=CNc1cnccn1,-11239.3291015625
C#C[C@H](O)[C@](C)(O)C#N,-11914.216796875
CC#C[C@]12C[C@H]1[N@H+]1C[C@H]12,-9923.76171875
CC(C)Cc1ccc[nH]1,-9993.482421875
C[C@H]1C[C@H]1C#C[C@H]1CO1,-10498.626953125
O=CC1(C=O)NCC1=O,-12893.197265625
N#Cc1nc(O)no1,-11687.6279296875
CCCNC(=O)NC=N,-11878.1650390625
C/N=C(\NC)NC(C)=O,-11877.68359375
O=C1C[C@@]2(CO1)C[C@@H]2O,-12489.478515625
CC1(CCCO)CC1,-9528.9853515625
C[N@@H+]1[C@H]2C[C@@H]1[C@@]21CCO1,-10967.2412109375
ON[C@@H]1CO[C@@]12C[C@H]2O,-12923.1513671875
C[C@@H]1[C@@H]2O[C@H]1[C@H]1C[C@@H]2C1,-10531.5673828125
N#C[C@H]1[C@@H]2[C@@H]3[C@H](O)[C@H]1[C@@H]32,-10903.6240234375
O[C@@]12CC[C@H]3[C@H]4[C@@H]1[N@H+]4[C@H]32,-10935.9482421875
CC1(C)CC[C@H]1CC=O,-10565.927734375
C#Cc1n[nH]nc1NC,-11236.8984375
CC#C[C@H](C#N)CCC,-9959.384765625
CC[C@@H](C)[C@@](C)(N)C#N,-10462.265625
COC1(CO)CC1,-9437.2880859375
C#CC[C@@H]1C[C@@]1(C)C#N,-9926.0537109375
CC(=N)NC(=O)CO,-11349.564453125
C1=C\CCC/C=C\C/1,-8486.3271484375
N#C[C@@H]1C[C@@H]1C1(O)CC1,-10937.0
OCC1COCCOC1,-12553.466796875
COC[C@H]1[C@H]2[C@H]3C[C@@H]1[N@@H+]23,-10967.9228515625
CC[C@@H](O)[C@@]1(C)CN1,-9965.673828125
C1N[C@]12[C@@H]1O[C@@H]1[C@@H]1N[C@@H]12,-11372.1279296875
[NH-][CH+]OC[C@@]1(C=O)CN1,-12384.1240234375
C[C@@]12C[C@H]3[C@@H](CO1)[C@]32O,-11510.177734375
C[C@H]1[C@H]2CC[C@]21C1CC1,-9554.119140625
CC1=CN(C=O)CCC1,-10971.5234375
CO[C@@H](C=O)[C@H]1C[C@H]1O,-12520.4853515625
C[C@]12CC[C@H]1[C@H](C#N)C2,-9959.4716796875
C1[C@H]2O[C@@H]3[C@H](O2)[C@H]2[C@@H]3[N@@H+]12,-11914.296875
C#C[C@H]1[C@]2(C)C[C@@]1(C)C2,-9520.7548828125
C[C@]1(O)[C@H](CO)[N@@H+]2C[C@@H]21,-11978.908203125
C[C@H]1CCNC=C1C=O,-10971.1337890625
CC1[NH2+][C@@H]2[C@H](C#N)[C@@H]2O1,-11342.201171875
CC[C@@H](OC=O)C(C)C,-11577.2275390625
C1=C[C@]2(CCO2)[C@@H]2N[C@H]12,-10936.21875
C1O[C@]23C[N@@H+]4[C@H]2[C@H]1[C@@H]43,-9864.7578125
COC[C@@]12CC[C@]1(C)O2,-11542.4697265625
CC#Cc1cc(N)no1,-11341.0849609375
C#CC[C@@H]1O[C@@H]2C[C@]12O,-11475.802734375
C#CC(C)(C)NC(N)=O,-11407.21875
C[C@]1(O)C[C@@](N)(C#N)C1,-11407.029296875
CC[C@H]1[C@]2(O)C[C@@]1(O)C2,-11542.251953125
C#C[C@@H]1[C@H](CO)[N@@H+]1C,-9898.814453125
N#CC[C@@H]1[C@@H]2OC([NH-])[C@H]12,-11341.15625
C[C@H]1C[C@H]2OC([NH-])[C@@H]1O2,-11948.646484375
CC[C@@]1(C)C[C@]1(C)O,-9529.197265625
C1C[C@]23CO[C@@H]2[C@@H](C3)O1,-11507.6064453125
C[C@H]1C[C@]2(C)[C@H]1[C@@H]1C[C@@H]12,-9553.947265625
C1CC([C@H]2CCO2)C1,-9495.9150390625
C[C@@H](CO)C1COC1,-10506.408203125
CC1(C)NC[C@@H](O)C1=O,-11981.111328125
C[C@H]1CC2=CCCC[C@H]21,-9555.509765625
CCc1noc(N)c1N,-11843.9365234375
[CH-]1[C@@H]2C[C@@H]2[C@@H]2OC[C@H]12,-9429.919921875
CCNC(=O)NC(C)=O,-12419.439453125
CCCC(C)(CO)CO,-11608.7646484375
CC(=O)OC1CC(=O)C1,-12490.0341796875
C1CC2(C1)[C@H]1C34OC13[C@H]24,-10497.3681640625
C#C[C@@](C)(O)C(=O)C=O,-12455.4013671875
C[C@H]1CCOCOC1=O,-12522.529296875
C1O[C@@]23CO[C@@]12[C@@H]1O[C@@H]13,-12452.412109375
O=C1[C@@H]2[C@@H]3[C@H]1O[C@@]32CO,-12454.404296875
N#CC1=CCC=CC=C1,-9895.22265625
N#C[C@@]12[C@H]3[CH-]C[N@@H+]1[C@@H]2C3,-10328.017578125
O=C1N[C@H]2C[C@@H]3O[C@H]2[C@H]13,-11915.625
C#CCOC1C23CC12O3,-11474.744140625
CNC1=C[CH-]CC(=O)O1,-11916.73046875
Cn1cnc2nocc21,-11778.4541015625
C#C[C@H]1CCC[C@H](C)C1,-9555.16015625
C#C[C@]1(CO)CCOC1,-11509.9111328125
CC[C@]12C[C@](C=O)(C1)C2,-10532.203125
Fc1cc(F)ncn1,-12592.505859375
C#C[C@@H](C#N)NCC,-9326.3125
C[C@@H]1[C@H](C=O)[C@@H]1CO,-10474.244140625
C#C[C@](C)(O)CO[CH+][NH-],-11946.6708984375
c1nncc2c1OCO2,-12319.8681640625
CCC[C@]12C=C[C@H](C1)C2,-9554.5224609375
O=C(C1CC1)[C@H]1CN1,-9900.5078125
C[C@H]1[C@H]2CO[C@]1(C)C2=O,-11510.85546875
C[C@H](C=O)CC1CC1,-9496.6494140625
C[N@H+]1Cc2nc[nH]c2C1,-10833.9833984375
C[C@@]12C[N@H+]3[C@@H]1C[C@]32C#N,-10361.69140625
[NH-]C1C=C(O)C(N)=CO1,-12353.009765625
O[C@H]1[C@H]2C=C[C@H]3C[C@H]3[C@@H]12,-10499.806640625
Cc1cnc(O)nc1F,-13008.2470703125
O=C1CCCCC1,-8428.93359375
C[C@@H](O)[C@@H]1[C@@H]2C[C@H]3[C@@H]2[C@H]31,-10531.4951171875
C1[C@H]2O[C@@]13C[C@H]1O[C@@H]2[C@H]13,-11473.5185546875
CO[C@H]1[C@H]2O[C@H]2[C@]1(C)O,-12519.8623046875
C[C@@]1(C(N)=O)C[C@H]1C#N,-11375.5830078125
C[C@@]1(C#N)C[C@H]1C1CC1,-9959.31640625
C#C[C@@H]1C[C@@H]2C[C@H]1[C@H]2C,-9521.4755859375
C[C@@]1(OCCO)C[C@H]1O,-12553.12109375
CC#CC1CCC1,-7416.33642578125
CO[C@]12[C@H](N[C@@H]1[NH-])[C@@H]2O,-12383.1650390625
CC#C[C@H](OC)C(C)C,-10564.943359375
C[C@H]1[C@H]2[C@H]3C[N@H+]3C[C@]21O,-10968.64453125
CC(C)[C@@]12C[C@H](O)[C@@H]1C2,-10565.0517578125
C1[NH2+]C([C@H]2CO2)[N@@H+]2C[C@H]12,-11373.08203125
O=C1[C@@H]2OC=N[C@H]1CO2,-12893.5712890625
C[C@@]1(CO)C[C@H](C#N)N1,-11406.69921875
N=CNc1coc(N)c1,-11811.970703125
C[C@H]1C[C@H]1CCCO,-9528.9345703125
C[C@@H]1CC=C2C[C@H](C)[C@@H]21,-9554.873046875
COCC(=O)N(C)C,-10944.298828125
N#CC1(C#N)CC[C@@H]1N,-10800.8994140625
C#C[C@H](CC)C(C)(C)C,-9587.3173828125
C[C@@H]1C(=O)[C@H](O)C[N@@H+]1C,-11980.876953125
CN1C(=O)C[C@H]2C[C@]21C,-10971.146484375
C#C[C@H]1CC[C@H]1[C@H]1CO1,-10498.451171875
CC#C[C@H]1CC=C[C@H]1O,-10499.9755859375
O=Cc1cc(O)ncn1,-12321.7001953125
[NH-]C1C[C@H]([C@H]2CO2)O1,-10878.1416015625
C[C@H]1C(=O)[C@@]2(C)C[C@@]12O,-11510.7861328125
C#C[C@]12C[C@H]1OC(C)[NH2+]2,-10903.9248046875
CC[C@H](C#CC=O)OC,-11509.9990234375
CC#CC[C@@]12CC[C@@H]1C2,-9521.185546875
Cc1cnccc(=O)c1,-10905.744140625
COc1c(O)cnn1C,-12384.716796875
OCCCOCCCO,-12586.015625
C#C[C@]12C[C@@H](C)C[C@H]1C2,-9521.8466796875
C#CC[C@]1(C)[C@H]2C[C@@H]1C2,-9520.087890625
CC1=CC(=O)NC1(C)C,-10971.84375
N#C[C@]1(O)C=C[C@H]2N[C@H]21,-11341.1689453125
C[C@H]1C=C[C@]2(CO2)C1=O,-11478.46875
CC[C@H]1OC(=O)C[C@H]1O,-12522.806640625
NC(=O)[C@@H](O)CO,-10853.8173828125
O=C1O[C@H]2CCOC[C@@H]12,-12489.6220703125
C1C[C@H]2N[C@]23CO[C@H]1C3,-10969.1767578125
C#C[C@@]12C[C@@](C)(O)[C@@H]1O2,-11476.2373046875
CC1=C[C@H](C=O)C[C@H]1O,-11511.5712890625
C/N=C(\N)C(=O)[C@H]1CN1,-11843.857421875
O=CN1C[C@H]2CC[C@H]2C1,-10970.7939453125
C[C@]12C[C@H]1C(=O)[C@H]1C[N@H+]12,-10936.8251953125
C[C@@H](C1CC1)C1COC1,-10564.7333984375
C[C@H]1[N@H+]2C[C@]1(CC=O)C2,-10968.0986328125
C[C@@H]1[C@H](C=O)[C@@H]2C[C@H]12,-9463.4658203125
C#CC#CC(=O)CO,-10375.001953125
CN1C[C@@](C)(CO)C1=O,-11981.197265625
O=CNC[C@H]1CCOC1,-11981.326171875
C1=Cc2cccnc2C1,-9896.4814453125
O=C[C@@H]1[C@@H]2N[C@H]1C2=O,-10844.6669921875
Cc1ncncn1,-8697.0087890625
C[C@@]1(O)C[C@H]1C1COC1,-11542.4306640625
CC1CC2(CC(=O)C2)C1,-10533.1708984375
COC[C@@H](O)C[C@H]1CO1,-12552.884765625
OC[C@]12N[C@H]([C@H]1O)[C@H]2O,-12956.1337890625
COCC#CC=O,-9371.6796875
O[C@@H]1[C@H](O)[C@@H]1C[C@H]1CN1,-11978.875
C[C@]12C[N@@H+]3[C@H]1C=CC[C@@H]32,-9958.0478515625
C#CC[N@@H+](C)CC=O,-9899.5908203125
C[C@]12C[N@H+]3[C@H]([C@H]31)[C@@H]2NO,-11371.265625
CO[C@@]1(C)C[C@H]1CC=O,-11543.1806640625
CCO[C@@H]1C=CCO1,-10474.5849609375
CC1=C[C@@H](O)C[C@@]12CO2,-11510.7607421875
CC#C[C@@]1(O)C[N@H+]2C[C@H]21,-10935.150390625
COC1=COC([NH-])N=C1,-12352.392578125
C[N@@H+]1[C@@]2(C)C[C@]1(C)C2=O,-10968.984375
C[C@H]1[C@H]2[CH-]C[N@@H+]3[C@H]2[C@]13C,-9956.3564453125
ONC1[C@H](O)C[C@@H]2O[C@H]12,-12924.1787109375
N#C[C@H]1CC[C@H](O)CO1,-11948.29296875
CNC(C)(C)C#N,-8323.859375
CC[C@@H](O)c1ncon1,-12384.927734375
CC(C)CC12CC(C1)C2,-9586.83203125
C[C@H]1C[C@H]2O[C@@]12CC=O,-11510.2509765625
Cc1cnc(N)nc1N,-11272.814453125
CCOCCC(F)(F)F,-15526.466796875
O=C1CCC[C@H]1[NH+]1CC1,-10970.0087890625
CC1=CC([NH-])OC12CC2,-10937.861328125
O=CC[C@@H]1CC=C[C@@H]1O,-11511.330078125
CO[C@H]1[C@H]2OC[C@]21C=O,-12487.2666015625
C[C@@H](O)CO[C@@H](C)CO,-12586.458984375
C#CC1=C[C@H]2C[C@]1(C)O2,-10465.9072265625
C1=CC2(C=CCO2)OC1,-11478.5458984375
CC(=O)C(=O)CCCO,-12522.171875
Oc1[nH]nc2c1OCO2,-13329.5048828125
C[C@@]12O[C@H]3CO[C@@H]1C[C@H]32,-11510.05078125
C[C@@H]1C[C@@H]2[C@H](C)[C@]2(C)O1,-10565.8955078125
Nc1cc(CO)n[nH]1,-10775.171875
C[C@H]1C[C@@H]2[C@H]3[C@@H](O)[C@@H]2[C@H]31,-10532.1552734375
C[C@H]1[C@@H](O)[C@]1(C)C=O,-10474.5322265625
C[C@@]12C[C@H]3OC[C@]1(C)[C@H]32,-10532.576171875
CC(C)(O)C[C@@]1(C)CO1,-11576.0
N#CCC1(CO)COC1,-11947.404296875
C[C@H]1O[C@@H]2[C@H]1C[C@H]2C#N,-10936.9716796875
O[C@@]12CO[C@@H]3C[C@@H]3[C@@H]1C2,-11510.015625
N#CCC1(CC=O)CC1,-10937.7392578125
C1=C[C@H]2O[C@@]2([C@H]2CN2)C1,-10936.2080078125
OC[C@H]1[C@H]2O[C@@H]3[C@H]2[C@@]31O,-12486.4033203125
CCc1c(N)coc1C,-10971.001953125
C[C@H]1N=CN2C[C@H]2C1=O,-11374.2353515625
CC(=O)Cn1cncn1,-11812.40625
OC[C@]12CO[C@H](C1)[C@H]2O,-12520.576171875
OCC1(CO)[C@@H]2CC[C@@H]21,-11542.357421875
O[C@@]12CC[C@]1(O)COC2,-12521.185546875
C#CC1CC(C)(C)C1,-8485.279296875
C#C[C@H](O)[C@@H](C)CCO,-11542.2685546875
CC(=O)n1cccn1,-10306.814453125
N#C[C@]1(N)CC[C@H]1O,-10337.7001953125
Oc1nc(O)nc(F)n1,-14423.4365234375
C#CCC#CC#N,-7754.7236328125
C[NH2+]C1O[C@H]2CN[C@@H]12,-10336.724609375
CO[C@H]1[C@H]2O[C@@H]1[C@]2(C)O,-12519.0166015625
NC(=O)[C@]12N[C@H]1[C@H]1N[C@H]12,-11809.1357421875
CC1(C)[C@@H]2[C@H](O)C=C[C@@H]21,-10532.9267578125
C#CC(=O)C#CC#N,-9768.978515625
CC1=C[C@H]2O[C@H]3[C@@H](C1)[C@H]32,-10499.6865234375
CO[C@H]1C[C@@]12CC[C@H]2O,-11542.3515625
C[C@@]12[C@H]3[C@@H]4O[C@]5([NH2+]C415)[N@H+]32,-11336.9931640625
N#C[C@@]12NC[C@H]3C[C@@H]1[C@H]32,-10363.25
C[C@]12O[C@H]1[C@@H](O)[C@H]2O,-11451.3525390625
CC#C[C@H]1CO[C@H]1CO,-11509.5263671875
C#C[C@]12CN[C@@]1(C)CO2,-10935.197265625
[NH-][CH+]O[C@H]1C[C@]2(CO2)C1,-11946.779296875
C[N@@H+]1[C@H]2C[C@@]13CC(=O)[C@@H]23,-10933.78515625
C#CC[C@]1(CC=O)CN1,-10935.8154296875
O=C1CC2=CCC[C@H]2O1,-11479.8984375
N=CNC(=N)C(=O)C=O,-12789.41796875
O=C1CC(=O)[C@@H](CO)C1,-12490.068359375
CC[C@H](C=O)COC,-10507.205078125
C#CC(=O)COCC,-10440.896484375
O[C@@]12C[C@H]3CC[C@@H]1[C@H]32,-9463.537109375
CNC(=O)N[C@H]1C[C@H]1C,-11440.302734375
O=C1[C@H]2O[C@@H]1[C@@H]1C[C@]21O,-12454.853515625
CO[C@]12[C@@H]3[C@H](O)[C@H]1N[C@@H]32,-11945.2880859375
CNc1nc(C)oc1N,-11844.8408203125
O=C1C[C@H]2N[C@H]2[C@H]2C[C@@H]12,-10937.1796875
CC(=O)[C@@](C)(O)CC=O,-12522.3642578125
C#C[C@@H]1C[C@@H]1C[C@@H](C)O,-10531.794921875
O=C1C=C(CO)CCO1,-12489.884765625
C#C[C@@]1(C)N[CH+][NH2+][C@@H]1C,-10395.904296875
O=C[C@H]1C=CNC1=O,-10847.5625
C/C(=N\O)[C@@H]1[C@@H]2CC[C@@H]21,-10968.1123046875
O=C1[C@@H]2[C@@H]3C[C@@]1(CO)[C@@H]32,-11477.3203125
O=C[C@@]12C[C@@H]1C(=O)[C@@H]2O,-12455.8935546875
CCCC1=C[C@H]2N[C@H]2C1,-9991.900390625
[NH-][C@H]1N[C@@H]2[C@H](N)[C@@]21O,-10773.5595703125
C[C@H]1[C@H]2C[C@]1(O)C(=O)N2,-11948.30078125
C[C@@]12C[C@H]3[C@H]4[C@@H]1C[C@@H]2[N@H+]43,-9959.0
Nc1ncnc(F)c1F,-14098.4072265625
c1nnoc1[C@H]1CN1,-10740.861328125
CCC[N@H+]1C[C@H]1[C@H]1CO1,-11001.1259765625
C#CC([NH-])OCC(C)C,-10969.384765625
CC(=N)NC(=O)C(C)C,-11441.162109375
C[N@H+]1[C@H]2[C@H]3C(=O)[C@@H]1[C@H]32,-9866.791015625
O=C1[C@H]2[C@@H]3[C@H]2[N@H+]2[C@@H]3[C@@H]12,-9834.3369140625
C[C@@]12C[C@H]3[C@H]4C[C@H]4[N@@H+]1[C@H]32,-9957.8828125
C[C@H]1[C@H]2O[C@@]2(C=O)[C@H]1O,-12487.94921875
C[C@H]1CO[C@H]2O[CH+][NH2+][C@H]21,-11948.8095703125
CC(=O)C(=O)OC1CC1,-12489.4765625
C[C@H]1C[C@H]2O[C@@]12C1CC1,-10531.86328125
CO[C@@H](C)C(=O)[C@H]1CN1,-11979.8203125
NC(=O)Oc1ccc[nH]1,-12354.30859375
O=C[C@@H](O)C[NH+]1CC1,-10910.67578125
C[C@H]1O[C@H]2[C@@H](CCO)[C@H]21,-11542.1328125
CC/N=C/NC(=O)CO,-12418.41796875
C1=C\COC/C=C\C/1,-9463.5537109375
CC1(C)OC[C@]1(O)C#N,-11947.7724609375
C#CC1=C[C@@H](C)COC1,-10499.8330078125
C[C@H]1[C@@H]2C(C)(C)C[C@@]21O,-10565.1376953125
C[C@]12[C@H](CO)[C@@H]3C[C@H]1[N@@H+]32,-10968.376953125
Cc1[nH]nc(C=O)c1O,-12352.974609375
C[C@H]1OC[C@H]2O[C@H]2[C@H]1O,-12521.0400390625
COC(=O)[C@@H](O)C(C)C,-12555.0986328125
C[C@@H]([C@H]1CO1)C1(O)CC1,-11542.3251953125
N#CC(O)C#N,-8167.30615234375
CN1C(=O)[C@@H]2[C@H]3N[C@@H]2[C@H]31,-11373.2236328125
Nc1cc(NC=O)co1,-12353.546875
O=C1N[C@H]2C=CCC[C@@H]12,-10938.4111328125
C[C@H]1[C@H]2C[N@H+]2[C@H]1C#N,-9326.5400390625
C[C@]12C[C@@]3(CC=C[C@@H]13)C2,-9521.0556640625
CC[C@@H]1C=C(C=O)CO1,-11511.5009765625
OC[C@@]1(C(F)(F)F)CN1,-15929.8466796875
C#C[C@@]12C[N@H+]3[C@@H]1C[C@]32C,-9923.513671875
N#CC1N[C@@H]2C[C@@H]2[NH2+]1,-9731.8154296875
CNc1nocc1N,-10774.439453125
CC[C@@]1(O)C[C@]1(O)CC,-11575.9130859375
CN/C(C=O)=N/CC=O,-12385.076171875
[NH-]C1OCC[C@@H]1C(N)=O,-12386.6298828125
CC1=CCC(=O)C=CC1,-10501.3583984375
C#C[C@@H]1C[N@@H+]2[C@H]1[C@@H]2CO,-10934.654296875
FC(F)(F)c1cn[nH]n1,-15761.5244140625
O=CCC[C@H]1C[C@H]2N[C@@H]12,-10968.9365234375
CO[C@H]1CC[C@@H](O)C1=O,-12521.787109375
CCC#CC#N,-6752.3642578125
O=C1CCC2=CCO[C@@H]12,-11478.8623046875
O[C@H]1COC[C@H]2N[C@@H]12,-10910.78515625
C#CCC1[NH2+][C@@H](C)CO1,-10937.0546875
c1cnnnc1,-7625.83056640625
C#C[C@@]12[C@@H]3[C@H]4[C@@H]3[N@@H+]1C[C@H]42,-9890.615234375
CCOc1nonc1C,-12384.0322265625
O=C1OCC[N@H+]2CC[C@@H]12,-11948.2568359375
N#C[C@@]1(N)[C@@H]2OCO[C@@H]21,-12351.458984375
N#C[C@]12[C@H]3[C@H](O[C@H]31)[C@@H]2O,-11881.0615234375
CC#C[C@H]1OCC([NH-])O1,-11914.7744140625
C[C@H]1C[C@H]2CC[C@@H]1C2,-8519.73046875
NC(=O)c1ccoc1N,-12354.224609375
N#C[C@@H]1[C@@H]2C[C@@H]2[C@H]1NO,-11339.9580078125
CN(C=O)CCCCO,-12013.677734375
NC1=C(C=O)C[C@H]2C[C@@H]12,-10938.0087890625
C[C@]12CC(=O)[C@H]1CCO2,-11511.5380859375
CC1=CCNC([NH-])C1=O,-11375.3212890625
C1=C\CCOCC\C=C/1,-10499.3232421875
C[C@@]12C[C@H]3CO[C@@H]1[C@H]3O2,-11510.63671875
O=C1CCO[C@H]2CC[C@@H]12,-11511.306640625
C[C@H]1[C@H]2CC(=O)C(=O)N21,-11915.6787109375
C[C@@]1(C2OCCO2)CN1,-11979.828125
COC[C@]1(O)[C@H]2C[C@@H]1C2,-11541.509765625
Oc1ncnn1C1CC1,-11811.6767578125
[NH-]c1o[cH+]nc(O)c1O,-13331.2626953125
C#CC(=O)c1nnon1,-12721.37890625
C#C[C@]1(O)[C@@H]2CO[C@H]1C2,-11476.380859375
C[C@]12C[C@H](C=C1C#N)C2,-9926.767578125
C[C@H]1CO[C@H]2CCC=C21,-10533.5556640625
O=CCNc1cn[nH]n1,-12248.2470703125
N#C[C@@H](N)COC1CC1,-11406.2529296875
CC#C[C@@H]1C(=O)C[N@@H+]1C,-10936.2802734375
N[C@H]1C=CC(=O)NC1=O,-12354.208984375
CC[N@H+]1C[C@H]1[C@@]1(C)CO1,-11001.1962890625
Nc1cc(O)cc(=O)[nH]1,-12354.4521484375
C[C@H]1OCCC=C1C=O,-11511.6630859375
C[NH2+]C1COC(C)(C)O1,-11981.275390625
C[C@@H](O)[C@H]1[C@H]2OC[C@@]12O,-12519.8232421875
C[C@@H](O)C[C@H](C=O)CO,-12554.13671875
CO[C@H]1C=C[C@H]2OC[C@@H]12,-11510.1533203125
CC1(C)[C@H](O)[C@@H]2N[C@@]21C,-11001.8095703125
OCC1[C@H]2O[C@@H]3[C@H]2O[C@H]13,-12486.89453125
CNc1cc(O)nc[nH+]1,-11812.64453125
C[C@]12NC[C@H]1NCC2=O,-11406.76953125
O=C[C@@H]1[C@@H]2C(=O)C[C@]12O,-12455.7822265625
O[C@@]12[C@@H]3[C@H]4O[C@@H]3[C@@H]1O[C@H]42,-12453.3974609375
O=C[C@@H]1CC[C@]1(O)CO,-12521.169921875
CNc1nc(N)nn1C,-11740.78515625
CO[C@@H]1CC(=O)[C@H](O)C1,-12521.8916015625
C#CC1=CC[C@H](C#N)C1,-9894.2431640625
C[C@H]1CCNC(=O)C1=O,-11949.455078125
O=CC[C@@]12CO[C@@H]1C2,-10440.751953125
C[C@@H](O)[C@@]1(C2CC2)CO1,-11542.4384765625
O=CN1[C@@H]2[C@H]1[C@H]1C[C@@H]2O1,-11913.927734375
C1C[C@H]([C@@]23CO[C@@H]2C3)O1,-11508.970703125
C[C@@H]1[C@@H]2C=C[C@H](O)C[C@H]12,-10532.9755859375
C[N@H+]1[C@@H]2[C@H]3O[C@H]([C@@H]3O)[C@@H]21,-11945.654296875
C1CC1[C@]12C[C@H]1CO2,-9462.4580078125
COC[C@H]1COC1[NH-],-10910.9951171875
C#CC(C)(C)O,-7357.73095703125
C[C@@]12C=C[C@@H](OC1)O2,-10441.7744140625
CC[C@@]1(O)C[C@]1(N)C#N,-11406.88671875
O=c1[nH]cn[nH]1,-8638.0634765625
C#CC#CC1(O)CC1,-9396.677734375
O[C@H]1COc2oncc21,-12892.48046875
C[C@@H](O)c1cc(O)n[nH]1,-12385.5400390625
[NH-]C1O[C@H]2C=C[C@@H]3[C@H]2[N@H+]13,-11341.341796875
COc1nc[nH+]c([NH-])n1,-12249.7490234375
O=C(CO)[C@@H]1N[C@@H]1CO,-12957.67578125
C#C[C@@H](C#N)[C@@H](C)C#N,-10330.7490234375
C1C[NH2+]C(OC2CC2)C1,-10970.142578125
CC1(CCC=O)CCC1,-10565.833984375
C#CC[C@@H]1COC([NH-])O1,-11914.8291015625
CC#C[C@]12CC(=O)[C@H]1N2,-10903.34375
CCC#CC1=CCCC1,-9522.6396484375
C[C@@H]1[C@H](C)[C@]12OCC2=O,-11510.5595703125
C[N@@H+]1[C@@H]2[C@@H]3C[C@@H]3OC[C@@H]21,-10968.482421875
CC(=O)[C@H]1NC12CCC2,-10969.54296875
CCc1nnc(CC)[nH]1,-10867.169921875
C[CH+]1C=CC=C([NH-])O1,-9869.5966796875
C[C@@]1(c2ncon2)CN1,-11810.6279296875
C[C@H]1O[C@H]2C[C@H]3C[C@@H]1[C@H]32,-10532.7265625
NC(=O)[C@@H](CO)[C@H]1CO1,-12958.4794921875
Cc1nonc1N,-9705.130859375
O=C1CC=C[C@H]2CCN12,-10938.2392578125
Cc1nc(=O)ccn1C,-11376.048828125
CC(=O)C(=O)C(=O)C#N,-12861.14453125
NC(=O)NCCNC=O,-12856.2626953125
COCCC1CC(=O)C1,-11543.4765625
O=C(CO)[C@H](O)CO,-12462.96875
C[C@H]1[C@@H]2[C@]3(O)[C@H]1O[C@]23C,-11509.1962890625
C[N@H+]1C[C@@]12CO[C@H]2C#N,-11372.9345703125
C1=C([C@H]2CO2)[C@@H]2O[C@@H]2C1,-11477.19921875
O=C1C[C@@]2(O)C[C@@H]1[C@@H]2O,-12488.849609375
CNC(C#N)(CN)CN,-11335.138671875
NC(=[NH2+])c1c[nH]c(O)n1,-12249.765625
CC1(C)C=C[C@@]2(C)O[C@@H]12,-10533.140625
O=CCOCCNC=O,-12958.8701171875
CCc1nc(O)[nH]c1C,-11408.650390625
C1=C[C@H]2[C@H]3N[C@@H]([NH2+]C1)[C@@H]23,-10361.556640625
CC[C@@]1(C)CC[C@H]1C=O,-10565.8671875
C[C@H]1C[C@@]2(CO1)C[C@H]2O,-11543.2607421875
C#C[C@@]1(CO)O[C@@H]1CC,-11509.2568359375
C[C@@]1(C#N)CCOC1=O,-11916.912109375
C[C@]12CNC[C@@]1(C#N)N2,-10833.357421875
C1C[C@H]2O[C@@H]1C[N@H+]1C[C@@H]21,-10969.5
C#CCC1(CC#C)CO1,-10465.23046875
C[C@@H]1[C@H](C)[C@]12C[C@H]1O[C@H]12,-10531.6064453125
C[C@]12OC[C@H]1C21CCC1,-10531.6787109375
C[C@@H]1C=C(C=O)C(=O)O1,-12457.875
