smiles,epsilon_HOMO
CC1=CCC[C@@]2(C)N[C@@H]12,-5.877659320831299
C#Cc1c(C)coc1N,-5.034106254577637
C[C@H]1C[C@H]2[N@@H+]1C21COC1,-6.42460823059082
CC1=CCC([NH-])OC1,-6.726654529571533
C#C[C@@]1(N)C[C@@]1(C)C#N,-7.031421661376953
CC[C@H]1CN=COC1=O,-7.499457359313965
C[C@]12N[C@H]1[C@@H](C#N)[C@H]2N,-6.533453464508057
O=C1C[C@H]2O[C@H]3[C@@H](N1)[C@H]32,-6.231407165527344
O=C[C@@H]1[NH2+][CH+]O[C@@H]1C=O,-6.82189416885376
OC[C@]1(O)[C@H](O)[C@@H]2O[C@@H]21,-6.694001197814941
O=CNC(=O)C(=O)CO,-6.960672855377197
C#Cc1cn[nH+]c([NH-])n1,-6.231407165527344
CC[C@@]12[C@H]3[C@@H]4[C@@H]([N@@H+]41)[C@]32O,-5.578333854675293
C1C[C@H]2[C@H]3[C@@H]1[C@@]21CO[C@@H]31,-6.4273295402526855
O=CO[C@@H]1COC[C@@H]1O,-7.211016654968262
C1[C@@H]2[C@@H]3CC4(CC4)[C@@H]3[N@H+]12,-5.972899436950684
C1CC2(C1)[C@@H]1OCO[C@@H]12,-6.051812171936035
O[C@H]1[C@@H]2COC[C@H]1OC2,-6.762029647827148
C#C[C@]1(C=O)CC(=O)O1,-7.575649738311768
Nc1ccoc1[N+](=O)[O-],-6.288550853729248
N#CCC(=O)[C@@H](O)C=O,-7.643678188323975
Nc1cnc(O)oc1=O,-5.7198333740234375
O=C1C[C@H]2O[C@@]13CC[C@@H]23,-6.3783488273620605
[NH-]C1=CC=CC(F)O1,-5.940245628356934
N#CC[C@@]12C[C@H]3C[C@@H]1[N@H+]32,-7.006931781768799
C[C@@H]1C(=O)C=C[C@@H]1CO,-6.389233112335205
[NH-]c1o[cH+]cc(O)c1O,-5.210980415344238
CO[C@@H]1C(=O)CNC1[NH-],-6.459982872009277
C1N[C@]12[C@@H]1C[C@H]2[C@]12CN2,-6.495357990264893
C#C[C@@]12CO[C@@H]1C2(C)C,-6.283109188079834
N#C[C@@]12C[C@@H]1COC2[NH-],-7.504899978637695
O=CO[C@H]1CNC(=O)C1,-6.968835830688477
CC1=C[C@H]2CCC=C2C1,-6.02187967300415
C1C[N@H+]2[C@@H]1C21COC1,-6.449098587036133
CCN[C@H](C#N)CO,-6.557943820953369
O=CC1CCOCC1,-6.680395126342773
COC(=N)N(C)C(C)=O,-6.623250961303711
CC#Cc1nc(O)c[nH]1,-5.26268196105957
N=CNc1cnccn1,-6.212359428405762
C#C[C@H](O)[C@](C)(O)C#N,-7.583813190460205
CC#C[C@]12C[C@H]1[N@H+]1C[C@H]12,-5.673573970794678
CC(C)Cc1ccc[nH]1,-5.265403270721436
C[C@H]1C[C@H]1C#C[C@H]1CO1,-6.462704181671143
O=CC1(C=O)NCC1=O,-7.072239398956299
N#Cc1nc(O)no1,-8.073617935180664
CCCNC(=O)NC=N,-6.552501678466797
C/N=C(\NC)NC(C)=O,-5.836842060089111
O=C1C[C@@]2(CO1)C[C@@H]2O,-7.036864280700684
CC1(CCCO)CC1,-7.09945011138916
C[N@@H+]1[C@H]2C[C@@H]1[C@@]21CCO1,-5.766092300415039
ON[C@@H]1CO[C@@]12C[C@H]2O,-6.280387878417969
C[C@@H]1[C@@H]2O[C@H]1[C@H]1C[C@@H]2C1,-6.446377277374268
N#C[C@H]1[C@@H]2[C@@H]3[C@H](O)[C@H]1[C@@H]32,-7.308978080749512
O[C@@]12CC[C@H]3[C@H]4[C@@H]1[N@H+]4[C@H]32,-6.4273295402526855
CC1(C)CC[C@H]1CC=O,-6.680395126342773
C#Cc1n[nH]nc1NC,-5.6191511154174805
CC#C[C@H](C#N)CCC,-7.1838059425354
CC[C@@H](C)[C@@](C)(N)C#N,-7.186526775360107
COC1(CO)CC1,-6.857269287109375
C#CC[C@@H]1C[C@@]1(C)C#N,-7.377007007598877
CC(=N)NC(=O)CO,-7.091287136077881
C1=C\CCC/C=C\C/1,-6.122561454772949
N#C[C@@H]1C[C@@H]1C1(O)CC1,-7.137547016143799
OCC1COCCOC1,-6.560665130615234
COC[C@H]1[C@H]2[C@H]3C[C@@H]1[N@@H+]23,-6.5633864402771
CC[C@@H](O)[C@@]1(C)CN1,-6.43821382522583
C1N[C@]12[C@@H]1O[C@@H]1[C@@H]1N[C@@H]12,-6.462704181671143
[NH-][CH+]OC[C@@]1(C=O)CN1,-7.017816543579102
C[C@@]12C[C@H]3[C@@H](CO1)[C@]32O,-6.119840621948242
C[C@H]1[C@H]2CC[C@]21C1CC1,-6.152494430541992
CC1=CN(C=O)CCC1,-5.657247066497803
CO[C@@H](C=O)[C@H]1C[C@H]1O,-6.440935134887695
C[C@]12CC[C@H]1[C@H](C#N)C2,-7.684495449066162
C1[C@H]2O[C@@H]3[C@H](O2)[C@H]2[C@@H]3[N@@H+]12,-6.117119789123535
C#C[C@H]1[C@]2(C)C[C@@]1(C)C2,-6.762029647827148
C[C@]1(O)[C@H](CO)[N@@H+]2C[C@@H]21,-6.421886920928955
C[C@H]1CCNC=C1C=O,-5.662689685821533
CC1[NH2+][C@@H]2[C@H](C#N)[C@@H]2O1,-7.074960231781006
CC[C@@H](OC=O)C(C)C,-7.45591926574707
C1=C[C@]2(CCO2)[C@@H]2N[C@H]12,-6.4273295402526855
C1O[C@]23C[N@@H+]4[C@H]2[C@H]1[C@@H]43,-6.522569179534912
COC[C@@]12CC[C@]1(C)O2,-6.571549892425537
CC#Cc1cc(N)no1,-6.11439847946167
C#CC[C@@H]1O[C@@H]2C[C@]12O,-6.411002159118652
C#CC(C)(C)NC(N)=O,-6.762029647827148
C[C@]1(O)C[C@@](N)(C#N)C1,-7.254555702209473
CC[C@H]1[C@]2(O)C[C@@]1(O)C2,-6.628693580627441
C#C[C@@H]1[C@H](CO)[N@@H+]1C,-6.171542167663574
N#CC[C@@H]1[C@@H]2OC([NH-])[C@H]12,-7.6273512840271
C[C@H]1C[C@H]2OC([NH-])[C@@H]1O2,-7.156594753265381
CC[C@@]1(C)C[C@]1(C)O,-6.655904769897461
C1C[C@]23CO[C@@H]2[C@@H](C3)O1,-6.4327712059021
C[C@H]1C[C@]2(C)[C@H]1[C@@H]1C[C@@H]12,-6.1905903816223145
C1CC([C@H]2CCO2)C1,-6.568828582763672
C[C@@H](CO)C1COC1,-6.612366676330566
CC1(C)NC[C@@H](O)C1=O,-6.242291927337647
C[C@H]1CC2=CCCC[C@H]21,-6.106235027313232
CCc1noc(N)c1N,-5.564728736877441
[CH-]1[C@@H]2C[C@@H]2[C@@H]2OC[C@H]12,-6.302156925201416
CCNC(=O)NC(C)=O,-6.604203224182129
CCCC(C)(CO)CO,-6.830057621002197
CC(=O)OC1CC(=O)C1,-6.7810773849487305
C1CC2(C1)[C@H]1C34OC13[C@H]24,-6.223243713378906
C#C[C@@](C)(O)C(=O)C=O,-6.8354997634887695
C[C@H]1CCOCOC1=O,-7.1838059425354
C1O[C@@]23CO[C@@]12[C@@H]1O[C@@H]13,-6.914412975311279
O=C1[C@@H]2[C@@H]3[C@H]1O[C@@]32CO,-6.383790969848633
N#CC1=CCC=CC=C1,-6.585155487060547
N#C[C@@]12[C@H]3[CH-]C[N@@H+]1[C@@H]2C3,-6.473588943481445
O=C1N[C@H]2C[C@@H]3O[C@H]2[C@H]13,-6.560665130615234
C#CCOC1C23CC12O3,-6.598761081695557
CNC1=C[CH-]CC(=O)O1,-7.017816543579102
Cn1cnc2nocc21,-6.261340141296387
C#C[C@H]1CCC[C@H](C)C1,-6.976998805999756
C#C[C@]1(CO)CCOC1,-6.968835830688477
CC[C@]12C[C@](C=O)(C1)C2,-6.623250961303711
Fc1cc(F)ncn1,-7.9430036544799805
C#C[C@@H](C#N)NCC,-6.933460712432861
C[C@@H]1[C@H](C=O)[C@@H]1CO,-6.7674713134765625
C#C[C@](C)(O)CO[CH+][NH-],-7.001489162445068
c1nncc2c1OCO2,-6.285830497741699
CCC[C@]12C=C[C@H](C1)C2,-6.008274078369141
O=C(C1CC1)[C@H]1CN1,-6.917134761810303
C[C@H]1[C@H]2CO[C@]1(C)C2=O,-6.04909086227417
C[C@H](C=O)CC1CC1,-6.642299175262451
C[N@H+]1Cc2nc[nH]c2C1,-5.464046478271484
C[C@@]12C[N@H+]3[C@@H]1C[C@]32C#N,-6.88720178604126
[NH-]C1C=C(O)C(N)=CO1,-5.077644348144531
O[C@H]1[C@H]2C=C[C@H]3C[C@H]3[C@@H]12,-6.12800407409668
Cc1cnc(O)nc1F,-6.854547500610352
O=C1CCCCC1,-6.345695018768311
C[C@@H](O)[C@@H]1[C@@H]2C[C@H]3[C@@H]2[C@H]31,-6.492636680603027
C1[C@H]2O[C@@]13C[C@H]1O[C@@H]2[C@H]13,-6.351137638092041
CO[C@H]1[C@H]2O[C@H]2[C@]1(C)O,-6.653183937072754
C[C@@]1(C(N)=O)C[C@H]1C#N,-7.23006534576416
C[C@@]1(C#N)C[C@H]1C1CC1,-7.186526775360107
C#C[C@@H]1C[C@@H]2C[C@H]1[C@H]2C,-6.857269287109375
C[C@@]1(OCCO)C[C@H]1O,-6.775634765625
CC#CC1CCC1,-6.449098587036133
CO[C@]12[C@H](N[C@@H]1[NH-])[C@@H]2O,-6.250455379486084
CC#C[C@H](OC)C(C)C,-6.726654529571533
C[C@H]1[C@H]2[C@H]3C[N@H+]3C[C@]21O,-5.95657205581665
CC(C)[C@@]12C[C@H](O)[C@@H]1C2,-6.647741317749023
C1[NH2+]C([C@H]2CO2)[N@@H+]2C[C@H]12,-6.628693580627441
O=C1[C@@H]2OC=N[C@H]1CO2,-6.625972270965576
C[C@@]1(CO)C[C@H](C#N)N1,-6.987883567810059
N=CNc1coc(N)c1,-4.751108169555664
C[C@H]1C[C@H]1CCCO,-7.096729278564453
C[C@@H]1CC=C2C[C@H](C)[C@@H]21,-5.978341102600098
COCC(=O)N(C)C,-6.397397041320801
N#CC1(C#N)CC[C@@H]1N,-7.175642490386963
C#C[C@H](CC)C(C)(C)C,-7.025979518890381
C[C@@H]1C(=O)[C@H](O)C[N@@H+]1C,-5.964735984802246
CN1C(=O)C[C@H]2C[C@]21C,-6.1443305015563965
C#C[C@H]1CC[C@H]1[C@H]1CO1,-6.949788093566895
CC#C[C@H]1CC=C[C@H]1O,-6.677673816680908
O=Cc1cc(O)ncn1,-7.287209033966064
[NH-]C1C[C@H]([C@H]2CO2)O1,-7.19741153717041
C[C@H]1C(=O)[C@@]2(C)C[C@@]12O,-6.329368591308594
C#C[C@]12C[C@H]1OC(C)[NH2+]2,-6.519847869873047
CC[C@H](C#CC=O)OC,-7.279046058654785
CC#CC[C@@]12CC[C@@H]1C2,-6.43821382522583
Cc1cnccc(=O)c1,-6.685837745666504
COc1c(O)cnn1C,-5.562007427215576
OCCCOCCCO,-6.819173336029053
C#C[C@]12C[C@@H](C)C[C@H]1C2,-6.302156925201416
C#CC[C@]1(C)[C@H]2C[C@@H]1C2,-6.987883567810059
CC1=CC(=O)NC1(C)C,-6.397397041320801
N#C[C@]1(O)C=C[C@H]2N[C@H]21,-7.145709991455078
C[C@H]1C=C[C@]2(CO2)C1=O,-6.587876319885254
CC[C@H]1OC(=O)C[C@H]1O,-7.102171897888184
NC(=O)[C@@H](O)CO,-6.9661149978637695
O=C1O[C@H]2CCOC[C@@H]12,-7.24367094039917
C1C[C@H]2N[C@]23CO[C@H]1C3,-6.500800132751465
C#C[C@@]12C[C@@](C)(O)[C@@H]1O2,-6.683116436004639
CC1=C[C@H](C=O)C[C@H]1O,-6.664068222045898
C/N=C(\N)C(=O)[C@H]1CN1,-6.606924533843994
O=CN1C[C@H]2CC[C@H]2C1,-6.473588943481445
C[C@]12C[C@H]1C(=O)[C@H]1C[N@H+]12,-6.53073263168335
C[C@@H](C1CC1)C1COC1,-6.538896083831787
C[C@H]1[N@H+]2C[C@]1(CC=O)C2,-6.3130412101745605
C[C@@H]1[C@H](C=O)[C@@H]2C[C@H]12,-6.473588943481445
C#CC#CC(=O)CO,-7.19741153717041
CN1C[C@@](C)(CO)C1=O,-6.79468297958374
O=CNC[C@H]1CCOC1,-6.870874881744385
C1=Cc2cccnc2C1,-6.070860385894775
O=C[C@@H]1[C@@H]2N[C@H]1C2=O,-6.843663692474365
Cc1ncncn1,-7.254555702209473
C[C@@]1(O)C[C@H]1C1COC1,-6.574271202087402
CC1CC2(CC(=O)C2)C1,-6.48447322845459
COC[C@@H](O)C[C@H]1CO1,-7.064075946807861
OC[C@]12N[C@H]([C@H]1O)[C@H]2O,-6.753865718841553
COCC#CC=O,-7.306257247924805
O[C@@H]1[C@H](O)[C@@H]1C[C@H]1CN1,-6.125282764434815
C[C@]12C[N@@H+]3[C@H]1C=CC[C@@H]32,-5.962014675140381
C#CC[N@@H+](C)CC=O,-6.383790969848633
C[C@]12C[N@H+]3[C@H]([C@H]31)[C@@H]2NO,-6.3266472816467285
CO[C@@]1(C)C[C@H]1CC=O,-6.525290489196777
CCO[C@@H]1C=CCO1,-6.8354997634887695
CC1=C[C@@H](O)C[C@@]12CO2,-6.623250961303711
CC#C[C@@]1(O)C[N@H+]2C[C@H]21,-6.329368591308594
COC1=COC([NH-])N=C1,-5.921197414398193
C[N@@H+]1[C@@]2(C)C[C@]1(C)C2=O,-6.3783488273620605
C[C@H]1[C@H]2[CH-]C[N@@H+]3[C@H]2[C@]13C,-5.578333854675293
ONC1[C@H](O)C[C@@H]2O[C@H]12,-6.889922618865967
N#C[C@H]1CC[C@H](O)CO1,-7.25727653503418
CNC(C)(C)C#N,-6.508963584899902
CC[C@@H](O)c1ncon1,-7.510342121124268
CC(C)CC12CC(C1)C2,-7.687216281890869
C[C@H]1C[C@H]2O[C@@]12CC=O,-6.726654529571533
Cc1cnc(N)nc1N,-5.548401355743408
CCOCCC(F)(F)F,-7.162036895751953
O=C1CCC[C@H]1[NH+]1CC1,-6.247734069824219
CC1=CC([NH-])OC12CC2,-6.084465980529785
O=CC[C@@H]1CC=C[C@@H]1O,-6.759308338165283
CO[C@H]1[C@H]2OC[C@]21C=O,-6.74298095703125
C[C@@H](O)CO[C@@H](C)CO,-7.102171897888184
C#CC1=C[C@H]2C[C@]1(C)O2,-6.117119789123535
C1=CC2(C=CCO2)OC1,-6.775634765625
CC(=O)C(=O)CCCO,-6.533453464508057
Oc1[nH]nc2c1OCO2,-5.610987663269043
C[C@@]12O[C@H]3CO[C@@H]1C[C@H]32,-6.08174467086792
C[C@@H]1C[C@@H]2[C@H](C)[C@]2(C)O1,-6.2069172859191895
Nc1cc(CO)n[nH]1,-5.556564807891846
C[C@H]1C[C@@H]2[C@H]3[C@@H](O)[C@@H]2[C@H]31,-6.786519527435303
C[C@H]1[C@@H](O)[C@]1(C)C=O,-6.7320966720581055
C[C@@]12C[C@H]3OC[C@]1(C)[C@H]32,-6.353858470916748
CC(C)(O)C[C@@]1(C)CO1,-6.778356075286865
N#CCC1(CO)COC1,-7.134825229644775
C[C@H]1O[C@@H]2[C@H]1C[C@H]2C#N,-7.113056659698486
O[C@@]12CO[C@@H]3C[C@@H]3[C@@H]1C2,-6.337531566619873
N#CCC1(CC=O)CC1,-7.140267848968506
C1=C[C@H]2O[C@@]2([C@H]2CN2)C1,-6.541617393493652
OC[C@H]1[C@H]2O[C@@H]3[C@H]2[C@@]31O,-5.902149677276611
CCc1c(N)coc1C,-5.066760063171387
C[C@H]1N=CN2C[C@H]2C1=O,-6.2939934730529785
CC(=O)Cn1cncn1,-7.09945011138916
OC[C@]12CO[C@H](C1)[C@H]2O,-6.576991558074951
OCC1(CO)[C@@H]2CC[C@@H]21,-6.508963584899902
O[C@@]12CC[C@]1(O)COC2,-6.7674713134765625
C#CC1CC(C)(C)C1,-6.870874881744385
C#C[C@H](O)[C@@H](C)CCO,-7.153872966766357
CC(=O)n1cccn1,-7.132104396820068
N#C[C@]1(N)CC[C@H]1O,-6.982441425323486
Oc1nc(O)nc(F)n1,-8.04096508026123
C#CCC#CC#N,-7.768850326538086
C[NH2+]C1O[C@H]2CN[C@@H]12,-6.367464065551758
CO[C@H]1[C@H]2O[C@@H]1[C@]2(C)O,-6.762029647827148
NC(=O)[C@]12N[C@H]1[C@H]1N[C@H]12,-5.7198333740234375
CC1(C)[C@@H]2[C@H](O)C=C[C@@H]21,-6.2096381187438965
C#CC(=O)C#CC#N,-8.215117454528809
CC1=C[C@H]2O[C@H]3[C@@H](C1)[C@H]32,-5.891264915466309
CO[C@H]1C[C@@]12CC[C@H]2O,-6.506242275238037
C[C@@]12[C@H]3[C@@H]4O[C@]5([NH2+]C415)[N@H+]32,-5.923918724060059
N#C[C@@]12NC[C@H]3C[C@@H]1[C@H]32,-6.1933112144470215
C[C@]12O[C@H]1[C@@H](O)[C@H]2O,-6.783798694610596
CC#C[C@H]1CO[C@H]1CO,-6.636857032775879
C#C[C@]12CN[C@@]1(C)CO2,-6.163379192352295
[NH-][CH+]O[C@H]1C[C@]2(CO2)C1,-7.080402374267578
C[N@@H+]1[C@H]2C[C@@]13CC(=O)[C@@H]23,-6.019158840179443
C#CC[C@]1(CC=O)CN1,-6.786519527435303
O=C1CC2=CCC[C@H]2O1,-6.846384525299072
N=CNC(=N)C(=O)C=O,-6.647741317749023
O=C1CC(=O)[C@@H](CO)C1,-6.791961669921875
CC[C@H](C=O)COC,-6.636857032775879
C#CC(=O)COCC,-7.219180583953857
O[C@@]12C[C@H]3CC[C@@H]1[C@H]32,-6.587876319885254
CNC(=O)N[C@H]1C[C@H]1C,-6.405560493469238
O=C1[C@H]2O[C@@H]1[C@@H]1C[C@]21O,-6.751144886016846
CO[C@]12[C@@H]3[C@H](O)[C@H]1N[C@@H]32,-5.904870510101318
CNc1nc(C)oc1N,-4.922539710998535
O=C1C[C@H]2N[C@H]2[C@H]2C[C@@H]12,-6.2450127601623535
CC(=O)[C@@](C)(O)CC=O,-6.653183937072754
C#C[C@@H]1C[C@@H]1C[C@@H](C)O,-6.402839183807373
O=C1C=C(CO)CCO1,-6.952508926391602
C#C[C@@]1(C)N[CH+][NH2+][C@@H]1C,-6.163379192352295
O=C[C@H]1C=CNC1=O,-6.250455379486084
C/C(=N\O)[C@@H]1[C@@H]2CC[C@@H]21,-6.402839183807373
O=C1[C@@H]2[C@@H]3C[C@@]1(CO)[C@@H]32,-6.645020484924316
O=C[C@@]12C[C@@H]1C(=O)[C@@H]2O,-6.7674713134765625
CCCC1=C[C@H]2N[C@H]2C1,-6.027321815490723
[NH-][C@H]1N[C@@H]2[C@H](N)[C@@]21O,-6.364743232727051
C[C@H]1[C@H]2C[C@]1(O)C(=O)N2,-6.7810773849487305
C[C@@]12C[C@H]3[C@H]4[C@@H]1C[C@@H]2[N@H+]43,-6.204195976257324
Nc1ncnc(F)c1F,-6.658626079559326
c1nnoc1[C@H]1CN1,-7.091287136077881
CCC[N@H+]1C[C@H]1[C@H]1CO1,-6.103513717651367
C#CC([NH-])OCC(C)C,-7.19196891784668
CC(=N)NC(=O)C(C)C,-6.881759643554688
C[N@H+]1[C@H]2[C@H]3C(=O)[C@@H]1[C@H]32,-5.806910037994385
O=C1[C@H]2[C@@H]3[C@H]2[N@H+]2[C@@H]3[C@@H]12,-6.4980788230896
C[C@@]12C[C@H]3[C@H]4C[C@H]4[N@@H+]1[C@H]32,-6.3266472816467285
C[C@H]1[C@H]2O[C@@]2(C=O)[C@H]1O,-7.006931781768799
C[C@H]1CO[C@H]2O[CH+][NH2+][C@H]21,-7.031421661376953
CC(=O)C(=O)OC1CC1,-6.838221549987793
C[C@H]1C[C@H]2O[C@@]12C1CC1,-6.479031085968018
CO[C@@H](C)C(=O)[C@H]1CN1,-6.8627119064331055
NC(=O)Oc1ccc[nH]1,-5.191932201385498
O=C[C@@H](O)C[NH+]1CC1,-6.666789531707764
C[C@H]1O[C@H]2[C@@H](CCO)[C@H]21,-6.3266472816467285
CC/N=C/NC(=O)CO,-6.952508926391602
C1=C\COC/C=C\C/1,-6.503520965576172
CC1(C)OC[C@]1(O)C#N,-7.221901416778564
C#CC1=C[C@@H](C)COC1,-6.283109188079834
C[C@H]1[C@@H]2C(C)(C)C[C@@]21O,-6.560665130615234
C[C@]12[C@H](CO)[C@@H]3C[C@H]1[N@@H+]32,-6.413723468780518
Cc1[nH]nc(C=O)c1O,-6.234128475189209
C[C@H]1OC[C@H]2O[C@H]2[C@H]1O,-6.770192623138428
COC(=O)[C@@H](O)C(C)C,-7.194690704345703
C[C@@H]([C@H]1CO1)C1(O)CC1,-7.009653091430664
N#CC(O)C#N,-9.42330265045166
CN1C(=O)[C@@H]2[C@H]3N[C@@H]2[C@H]31,-6.234128475189209
Nc1cc(NC=O)co1,-5.042269706726074
O=C1N[C@H]2C=CCC[C@@H]12,-6.576991558074951
C[C@H]1[C@H]2C[N@H+]2[C@H]1C#N,-6.9661149978637695
C[C@]12C[C@@]3(CC=C[C@@H]13)C2,-6.4327712059021
CC[C@@H]1C=C(C=O)CO1,-6.715770244598389
OC[C@@]1(C(F)(F)F)CN1,-7.363400936126709
C#C[C@@]12C[N@H+]3[C@@H]1C[C@]32C,-6.525290489196777
N#CC1N[C@@H]2C[C@@H]2[NH2+]1,-6.704885482788086
CNc1nocc1N,-5.69262170791626
CC[C@@]1(O)C[C@]1(O)CC,-6.590597629547119
CN/C(C=O)=N/CC=O,-6.299435615539551
[NH-]C1OCC[C@@H]1C(N)=O,-6.721211910247803
CC1=CCC(=O)C=CC1,-6.122561454772949
C#C[C@@H]1C[N@@H+]2[C@H]1[C@@H]2CO,-6.42460823059082
FC(F)(F)c1cn[nH]n1,-8.114435195922852
O=CCC[C@H]1C[C@H]2N[C@@H]12,-6.329368591308594
CO[C@H]1CC[C@@H](O)C1=O,-6.4327712059021
CCC#CC#N,-7.733476161956787
O=C1CCC2=CCO[C@@H]12,-6.010994911193848
O[C@H]1COC[C@H]2N[C@@H]12,-6.508963584899902
C#CCC1[NH2+][C@@H](C)CO1,-6.721211910247803
c1cnnnc1,-6.955230236053467
C#C[C@@]12[C@@H]3[C@H]4[C@@H]3[N@@H+]1C[C@H]42,-6.108956336975098
CCOc1nonc1C,-7.066796779632568
O=C1OCC[N@H+]2CC[C@@H]12,-6.03548526763916
N#C[C@@]1(N)[C@@H]2OCO[C@@H]21,-6.819173336029053
N#C[C@]12[C@H]3[C@H](O[C@H]31)[C@@H]2O,-7.19741153717041
CC#C[C@H]1OCC([NH-])O1,-7.140267848968506
C[C@H]1C[C@H]2CC[C@@H]1C2,-7.6273512840271
NC(=O)c1ccoc1N,-5.257239818572998
N#C[C@@H]1[C@@H]2C[C@@H]2[C@H]1NO,-6.876317024230957
CN(C=O)CCCCO,-6.533453464508057
NC1=C(C=O)C[C@H]2C[C@@H]12,-5.6708526611328125
C[C@]12CC(=O)[C@H]1CCO2,-6.457261562347412
CC1=CCNC([NH-])C1=O,-6.2939934730529785
C1=C\CCOCC\C=C/1,-5.842284679412842
C[C@@]12C[C@H]3CO[C@@H]1[C@H]3O2,-6.582434177398682
O=C1CCO[C@H]2CC[C@@H]12,-6.440935134887695
C[C@H]1[C@H]2CC(=O)C(=O)N21,-6.528011322021484
C[C@@]1(C2OCCO2)CN1,-6.411002159118652
COC[C@]1(O)[C@H]2C[C@@H]1C2,-6.734817981719971
Oc1ncnn1C1CC1,-6.364743232727051
[NH-]c1o[cH+]nc(O)c1O,-5.583776473999023
C#CC(=O)c1nnon1,-8.245050430297852
C#C[C@]1(O)[C@@H]2CO[C@H]1C2,-6.3266472816467285
C[C@]12C[C@H](C=C1C#N)C2,-6.696722030639648
C[C@H]1CO[C@H]2CCC=C21,-6.397397041320801
O=CCNc1cn[nH]n1,-6.019158840179443
N#C[C@@H](N)COC1CC1,-6.903528213500977
CC#C[C@@H]1C(=O)C[N@@H+]1C,-6.141610145568848
N[C@H]1C=CC(=O)NC1=O,-6.955230236053467
CC[N@H+]1C[C@H]1[C@@]1(C)CO1,-6.1905903816223145
Nc1cc(O)cc(=O)[nH]1,-5.338873863220215
C[C@H]1OCCC=C1C=O,-6.751144886016846
C[NH2+]C1COC(C)(C)O1,-6.770192623138428
C[C@@H](O)[C@H]1[C@H]2OC[C@@]12O,-6.171542167663574
C[C@@H](O)C[C@H](C=O)CO,-6.628693580627441
CO[C@H]1C=C[C@H]2OC[C@@H]12,-6.54978084564209
CC1(C)[C@H](O)[C@@H]2N[C@@]21C,-6.288550853729248
OCC1[C@H]2O[C@@H]3[C@H]2O[C@H]13,-6.756587028503418
CNc1cc(O)nc[nH+]1,-5.450440406799316
C[C@]12NC[C@H]1NCC2=O,-5.608266830444336
O=C[C@@H]1[C@@H]2C(=O)C[C@]12O,-6.7974042892456055
O[C@@]12[C@@H]3[C@H]4O[C@@H]3[C@@H]1O[C@H]42,-6.255897521972656
O=C[C@@H]1CC[C@]1(O)CO,-6.631414413452148
CNc1nc(N)nn1C,-5.088529109954834
CO[C@@H]1CC(=O)[C@H](O)C1,-6.859990119934082
C#CC1=CC[C@H](C#N)C1,-6.639578342437744
C[C@H]1CCNC(=O)C1=O,-6.435492515563965
O=CC[C@@]12CO[C@@H]1C2,-6.457261562347412
C[C@@H](O)[C@@]1(C2CC2)CO1,-6.846384525299072
O=CN1[C@@H]2[C@H]1[C@H]1C[C@@H]2O1,-6.598761081695557
C1C[C@H]([C@@]23CO[C@@H]2C3)O1,-6.334810733795166
C[C@@H]1[C@@H]2C=C[C@H](O)C[C@H]12,-6.318483829498291
C[N@H+]1[C@@H]2[C@H]3O[C@H]([C@@H]3O)[C@@H]21,-6.280387878417969
C1CC1[C@]12C[C@H]1CO2,-6.092629432678223
COC[C@H]1COC1[NH-],-6.881759643554688
C#CC(C)(C)O,-7.045027256011963
C[C@@]12C=C[C@@H](OC1)O2,-6.650462627410889
CC[C@@]1(O)C[C@]1(N)C#N,-7.055912017822266
O=c1[nH]cn[nH]1,-6.212359428405762
C#CC#CC1(O)CC1,-6.337531566619873
O[C@H]1COc2oncc21,-6.457261562347412
C[C@@H](O)c1cc(O)n[nH]1,-5.923918724060059
[NH-]C1O[C@H]2C=C[C@@H]3[C@H]2[N@H+]13,-6.557943820953369
COc1nc[nH+]c([NH-])n1,-6.266781806945801
O=C(CO)[C@@H]1N[C@@H]1CO,-7.134825229644775
C#C[C@@H](C#N)[C@@H](C)C#N,-8.310358047485352
C1C[NH2+]C(OC2CC2)C1,-6.508963584899902
CC1(CCC=O)CCC1,-6.723933219909668
C#CC[C@@H]1COC([NH-])O1,-6.982441425323486
CC#C[C@]12CC(=O)[C@H]1N2,-6.617809295654297
CCC#CC1=CCCC1,-5.741602420806885
C[C@@H]1[C@H](C)[C@]12OCC2=O,-6.59604024887085
C[N@@H+]1[C@@H]2[C@@H]3C[C@@H]3OC[C@@H]21,-5.790582656860352
CC(=O)[C@H]1NC12CCC2,-6.416444778442383
CCc1nnc(CC)[nH]1,-6.481751918792725
C[CH+]1C=CC=C([NH-])O1,-5.651804924011231
C[C@@]1(c2ncon2)CN1,-6.952508926391602
C[C@H]1O[C@H]2C[C@H]3C[C@@H]1[C@H]32,-6.413723468780518
NC(=O)[C@@H](CO)[C@H]1CO1,-6.604203224182129
Cc1nonc1N,-6.696722030639648
O=C1CC=C[C@H]2CCN12,-6.318483829498291
Cc1nc(=O)ccn1C,-6.057254314422607
CC(=O)C(=O)C(=O)C#N,-7.439593315124512
NC(=O)NCCNC=O,-6.664068222045898
COCCC1CC(=O)C1,-6.568828582763672
O=C(CO)[C@H](O)CO,-7.409660339355469
C[C@H]1[C@@H]2[C@]3(O)[C@H]1O[C@]23C,-6.046370029449463
C[N@H+]1C[C@@]12CO[C@H]2C#N,-6.941624641418457
