smiles,H
OC[C@]1(O)[C@H](O)[C@@H]2O[C@@H]21,-13497.822265625
O=CNC(=O)C(=O)CO,-13904.9091796875
C#Cc1cn[nH+]c([NH-])n1,-11204.283203125
CC[C@@]12[C@H]3[C@@H]4[C@@H]([N@@H+]41)[C@]32O,-10933.9443359375
C1C[C@H]2[C@H]3[C@@H]1[C@@]21CO[C@@H]31,-10497.1396484375
O=CO[C@@H]1COC[C@@H]1O,-13499.6884765625
C1[C@@H]2[C@@H]3CC4(CC4)[C@@H]3[N@H+]12,-9957.044921875
C1CC2(C1)[C@@H]1OCO[C@@H]12,-11509.708984375
O[C@H]1[C@@H]2COC[C@H]1OC2,-12521.4794921875
C#C[C@]1(C=O)CC(=O)O1,-12423.162109375
Nc1ccoc1[N+](=O)[O-],-13328.708984375
N#CCC(=O)[C@@H](O)C=O,-12893.892578125
Nc1cnc(O)oc1=O,-13332.0
O=C1C[C@H]2O[C@@]13CC[C@@H]23,-11475.744140625
[NH-]C1=CC=CC(F)O1,-11500.931640625
N#CC[C@@]12C[C@H]3C[C@@H]1[N@H+]32,-10362.66796875
C[C@@H]1C(=O)C=C[C@@H]1CO,-11511.7216796875
[NH-]c1o[cH+]cc(O)c1O,-12894.0458984375
CO[C@@H]1C(=O)CNC1[NH-],-12385.10546875
C1N[C@]12[C@@H]1C[C@H]2[C@]12CN2,-10393.095703125
C#C[C@@]12CO[C@@H]1C2(C)C,-10498.4130859375
N#C[C@@]12C[C@@H]1COC2[NH-],-11342.19140625
O=CO[C@H]1CNC(=O)C1,-12927.552734375
CC1=C[C@H]2CCC=C2C1,-9523.373046875
C1C[N@H+]2[C@@H]1C21COC1,-9898.8701171875
CCN[C@H](C#N)CO,-10370.4873046875
O=CC1CCOCC1,-10475.037109375
COC(=N)N(C)C(C)=O,-12418.46875
CC#Cc1nc(O)c[nH]1,-11342.2783203125
N=CNc1cnccn1,-11239.302734375
C#C[C@H](O)[C@](C)(O)C#N,-11914.19140625
CC#C[C@]12C[C@H]1[N@H+]1C[C@H]12,-9923.736328125
CC(C)Cc1ccc[nH]1,-9993.45703125
C[C@H]1C[C@H]1C#C[C@H]1CO1,-10498.6015625
O=CC1(C=O)NCC1=O,-12893.1708984375
N#Cc1nc(O)no1,-11687.6025390625
CCCNC(=O)NC=N,-11878.1396484375
C/N=C(\NC)NC(C)=O,-11877.658203125
O=C1C[C@@]2(CO1)C[C@@H]2O,-12489.453125
CC1(CCCO)CC1,-9528.9599609375
C[N@@H+]1[C@H]2C[C@@H]1[C@@]21CCO1,-10967.2158203125
ON[C@@H]1CO[C@@]12C[C@H]2O,-12923.125
C[C@@H]1[C@@H]2O[C@H]1[C@H]1C[C@@H]2C1,-10531.541015625
N#C[C@H]1[C@@H]2[C@@H]3[C@H](O)[C@H]1[C@@H]32,-10903.5986328125
O[C@@]12CC[C@H]3[C@H]4[C@@H]1[N@H+]4[C@H]32,-10935.9228515625
CC1(C)CC[C@H]1CC=O,-10565.9013671875
C#Cc1n[nH]nc1NC,-11236.8720703125
CC#C[C@H](C#N)CCC,-9959.3583984375
CC[C@@H](C)[C@@](C)(N)C#N,-10462.2392578125
COC1(CO)CC1,-9437.2626953125
C#CC[C@@H]1C[C@@]1(C)C#N,-9926.0283203125
CC(=N)NC(=O)CO,-11349.5390625
C1=C\CCC/C=C\C/1,-8486.302734375
N#C[C@@H]1C[C@@H]1C1(O)CC1,-10936.974609375
OCC1COCCOC1,-12553.4404296875
COC[C@H]1[C@H]2[C@H]3C[C@@H]1[N@@H+]23,-10967.8974609375
CC[C@@H](O)[C@@]1(C)CN1,-9965.6484375
C1N[C@]12[C@@H]1O[C@@H]1[C@@H]1N[C@@H]12,-11372.1025390625
[NH-][CH+]OC[C@@]1(C=O)CN1,-12384.0986328125
C[C@@]12C[C@H]3[C@@H](CO1)[C@]32O,-11510.15234375
C[C@H]1[C@H]2CC[C@]21C1CC1,-9554.09375
CC1=CN(C=O)CCC1,-10971.4970703125
CO[C@@H](C=O)[C@H]1C[C@H]1O,-12520.4599609375
C[C@]12CC[C@H]1[C@H](C#N)C2,-9959.4462890625
C1[C@H]2O[C@@H]3[C@H](O2)[C@H]2[C@@H]3[N@@H+]12,-11914.271484375
C#C[C@H]1[C@]2(C)C[C@@]1(C)C2,-9520.728515625
C[C@]1(O)[C@H](CO)[N@@H+]2C[C@@H]21,-11978.8828125
C[C@H]1CCNC=C1C=O,-10971.107421875
CC1[NH2+][C@@H]2[C@H](C#N)[C@@H]2O1,-11342.1748046875
CC[C@@H](OC=O)C(C)C,-11577.201171875
C1=C[C@]2(CCO2)[C@@H]2N[C@H]12,-10936.193359375
C1O[C@]23C[N@@H+]4[C@H]2[C@H]1[C@@H]43,-9864.7314453125
COC[C@@]12CC[C@]1(C)O2,-11542.4453125
CC#Cc1cc(N)no1,-11341.0595703125
C#CC[C@@H]1O[C@@H]2C[C@]12O,-11475.7763671875
C#CC(C)(C)NC(N)=O,-11407.193359375
C[C@]1(O)C[C@@](N)(C#N)C1,-11407.0029296875
CC[C@H]1[C@]2(O)C[C@@]1(O)C2,-11542.2265625
C#C[C@@H]1[C@H](CO)[N@@H+]1C,-9898.7880859375
N#CC[C@@H]1[C@@H]2OC([NH-])[C@H]12,-11341.130859375
C[C@H]1C[C@H]2OC([NH-])[C@@H]1O2,-11948.62109375
CC[C@@]1(C)C[C@]1(C)O,-9529.171875
C1C[C@]23CO[C@@H]2[C@@H](C3)O1,-11507.580078125
C[C@H]1C[C@]2(C)[C@H]1[C@@H]1C[C@@H]12,-9553.921875
C1CC([C@H]2CCO2)C1,-9495.8896484375
C[C@@H](CO)C1COC1,-10506.3828125
CC1(C)NC[C@@H](O)C1=O,-11981.0859375
C[C@H]1CC2=CCCC[C@H]21,-9555.4833984375
CCc1noc(N)c1N,-11843.9111328125
[CH-]1[C@@H]2C[C@@H]2[C@@H]2OC[C@H]12,-9429.89453125
CCNC(=O)NC(C)=O,-12419.4130859375
CCCC(C)(CO)CO,-11608.7392578125
CC(=O)OC1CC(=O)C1,-12490.0087890625
C1CC2(C1)[C@H]1C34OC13[C@H]24,-10497.3427734375
C#C[C@@](C)(O)C(=O)C=O,-12455.3759765625
C[C@H]1CCOCOC1=O,-12522.5029296875
C1O[C@@]23CO[C@@]12[C@@H]1O[C@@H]13,-12452.3857421875
O=C1[C@@H]2[C@@H]3[C@H]1O[C@@]32CO,-12454.3779296875
N#CC1=CCC=CC=C1,-9895.197265625
N#C[C@@]12[C@H]3[CH-]C[N@@H+]1[C@@H]2C3,-10327.9921875
O=C1N[C@H]2C[C@@H]3O[C@H]2[C@H]13,-11915.5986328125
C#CCOC1C23CC12O3,-11474.71875
CNC1=C[CH-]CC(=O)O1,-11916.705078125
Cn1cnc2nocc21,-11778.4287109375
C#C[C@H]1CCC[C@H](C)C1,-9555.1337890625
C#C[C@]1(CO)CCOC1,-11509.8857421875
CC[C@]12C[C@](C=O)(C1)C2,-10532.177734375
Fc1cc(F)ncn1,-12592.4794921875
C#C[C@@H](C#N)NCC,-9326.2861328125
C[C@@H]1[C@H](C=O)[C@@H]1CO,-10474.21875
C#C[C@](C)(O)CO[CH+][NH-],-11946.646484375
c1nncc2c1OCO2,-12319.8427734375
CCC[C@]12C=C[C@H](C1)C2,-9554.4970703125
O=C(C1CC1)[C@H]1CN1,-9900.4814453125
C[C@H]1[C@H]2CO[C@]1(C)C2=O,-11510.830078125
C[C@H](C=O)CC1CC1,-9496.623046875
C[N@H+]1Cc2nc[nH]c2C1,-10833.9580078125
C[C@@]12C[N@H+]3[C@@H]1C[C@]32C#N,-10361.6669921875
[NH-]C1C=C(O)C(N)=CO1,-12352.984375
O[C@H]1[C@H]2C=C[C@H]3C[C@H]3[C@@H]12,-10499.7802734375
Cc1cnc(O)nc1F,-13008.2216796875
O=C1CCCCC1,-8428.908203125
C[C@@H](O)[C@@H]1[C@@H]2C[C@H]3[C@@H]2[C@H]31,-10531.46875
C1[C@H]2O[C@@]13C[C@H]1O[C@@H]2[C@H]13,-11473.4931640625
CO[C@H]1[C@H]2O[C@H]2[C@]1(C)O,-12519.8369140625
C[C@@]1(C(N)=O)C[C@H]1C#N,-11375.5576171875
C[C@@]1(C#N)C[C@H]1C1CC1,-9959.291015625
C#C[C@@H]1C[C@@H]2C[C@H]1[C@H]2C,-9521.4501953125
C[C@@]1(OCCO)C[C@H]1O,-12553.0947265625
CC#CC1CCC1,-7416.31103515625
CO[C@]12[C@H](N[C@@H]1[NH-])[C@@H]2O,-12383.1396484375
CC#C[C@H](OC)C(C)C,-10564.91796875
C[C@H]1[C@H]2[C@H]3C[N@H+]3C[C@]21O,-10968.619140625
CC(C)[C@@]12C[C@H](O)[C@@H]1C2,-10565.025390625
C1[NH2+]C([C@H]2CO2)[N@@H+]2C[C@H]12,-11373.056640625
O=C1[C@@H]2OC=N[C@H]1CO2,-12893.5458984375
C[C@@]1(CO)C[C@H](C#N)N1,-11406.673828125
N=CNc1coc(N)c1,-11811.9443359375
C[C@H]1C[C@H]1CCCO,-9528.908203125
C[C@@H]1CC=C2C[C@H](C)[C@@H]21,-9554.84765625
COCC(=O)N(C)C,-10944.2724609375
N#CC1(C#N)CC[C@@H]1N,-10800.8740234375
C#C[C@H](CC)C(C)(C)C,-9587.2919921875
C[C@@H]1C(=O)[C@H](O)C[N@@H+]1C,-11980.8515625
CN1C(=O)C[C@H]2C[C@]21C,-10971.12109375
C#C[C@H]1CC[C@H]1[C@H]1CO1,-10498.42578125
CC#C[C@H]1CC=C[C@H]1O,-10499.9501953125
O=Cc1cc(O)ncn1,-12321.6748046875
[NH-]C1C[C@H]([C@H]2CO2)O1,-10878.1162109375
C[C@H]1C(=O)[C@@]2(C)C[C@@]12O,-11510.759765625
C#C[C@]12C[C@H]1OC(C)[NH2+]2,-10903.8994140625
CC[C@H](C#CC=O)OC,-11509.9736328125
CC#CC[C@@]12CC[C@@H]1C2,-9521.16015625
Cc1cnccc(=O)c1,-10905.71875
COc1c(O)cnn1C,-12384.6904296875
OCCCOCCCO,-12585.990234375
C#C[C@]12C[C@@H](C)C[C@H]1C2,-9521.8212890625
C#CC[C@]1(C)[C@H]2C[C@@H]1C2,-9520.0625
CC1=CC(=O)NC1(C)C,-10971.818359375
N#C[C@]1(O)C=C[C@H]2N[C@H]21,-11341.142578125
C[C@H]1C=C[C@]2(CO2)C1=O,-11478.443359375
CC[C@H]1OC(=O)C[C@H]1O,-12522.78125
NC(=O)[C@@H](O)CO,-10853.7919921875
O=C1O[C@H]2CCOC[C@@H]12,-12489.5966796875
C1C[C@H]2N[C@]23CO[C@H]1C3,-10969.150390625
C#C[C@@]12C[C@@](C)(O)[C@@H]1O2,-11476.2119140625
CC1=C[C@H](C=O)C[C@H]1O,-11511.5458984375
C/N=C(\N)C(=O)[C@H]1CN1,-11843.83203125
O=CN1C[C@H]2CC[C@H]2C1,-10970.7685546875
C[C@]12C[C@H]1C(=O)[C@H]1C[N@H+]12,-10936.7998046875
C[C@@H](C1CC1)C1COC1,-10564.7080078125
C[C@H]1[N@H+]2C[C@]1(CC=O)C2,-10968.072265625
C[C@@H]1[C@H](C=O)[C@@H]2C[C@H]12,-9463.4404296875
C#CC#CC(=O)CO,-10374.9765625
CN1C[C@@](C)(CO)C1=O,-11981.1708984375
O=CNC[C@H]1CCOC1,-11981.30078125
C1=Cc2cccnc2C1,-9896.4560546875
O=C[C@@H]1[C@@H]2N[C@H]1C2=O,-10844.6416015625
Cc1ncncn1,-8696.9833984375
C[C@@]1(O)C[C@H]1C1COC1,-11542.4052734375
CC1CC2(CC(=O)C2)C1,-10533.14453125
COC[C@@H](O)C[C@H]1CO1,-12552.859375
OC[C@]12N[C@H]([C@H]1O)[C@H]2O,-12956.1083984375
COCC#CC=O,-9371.6552734375
O[C@@H]1[C@H](O)[C@@H]1C[C@H]1CN1,-11978.849609375
C[C@]12C[N@@H+]3[C@H]1C=CC[C@@H]32,-9958.021484375
C#CC[N@@H+](C)CC=O,-9899.564453125
C[C@]12C[N@H+]3[C@H]([C@H]31)[C@@H]2NO,-11371.240234375
CO[C@@]1(C)C[C@H]1CC=O,-11543.1552734375
CCO[C@@H]1C=CCO1,-10474.55859375
CC1=C[C@@H](O)C[C@@]12CO2,-11510.7353515625
CC#C[C@@]1(O)C[N@H+]2C[C@H]21,-10935.125
COC1=COC([NH-])N=C1,-12352.3671875
C[N@@H+]1[C@@]2(C)C[C@]1(C)C2=O,-10968.958984375
C[C@H]1[C@H]2[CH-]C[N@@H+]3[C@H]2[C@]13C,-9956.330078125
ONC1[C@H](O)C[C@@H]2O[C@H]12,-12924.15234375
N#C[C@H]1CC[C@H](O)CO1,-11948.267578125
CNC(C)(C)C#N,-8323.833984375
CC[C@@H](O)c1ncon1,-12384.9033203125
CC(C)CC12CC(C1)C2,-9586.8056640625
C[C@H]1C[C@H]2O[C@@]12CC=O,-11510.2255859375
Cc1cnc(N)nc1N,-11272.7900390625
CCOCCC(F)(F)F,-15526.4423828125
O=C1CCC[C@H]1[NH+]1CC1,-10969.9833984375
CC1=CC([NH-])OC12CC2,-10937.8349609375
O=CC[C@@H]1CC=C[C@@H]1O,-11511.3046875
CO[C@H]1[C@H]2OC[C@]21C=O,-12487.2412109375
C[C@@H](O)CO[C@@H](C)CO,-12586.43359375
C#CC1=C[C@H]2C[C@]1(C)O2,-10465.8818359375
C1=CC2(C=CCO2)OC1,-11478.5205078125
CC(=O)C(=O)CCCO,-12522.146484375
Oc1[nH]nc2c1OCO2,-13329.4794921875
C[C@@]12O[C@H]3CO[C@@H]1C[C@H]32,-11510.025390625
C[C@@H]1C[C@@H]2[C@H](C)[C@]2(C)O1,-10565.869140625
Nc1cc(CO)n[nH]1,-10775.1455078125
C[C@H]1C[C@@H]2[C@H]3[C@@H](O)[C@@H]2[C@H]31,-10532.1298828125
C[C@H]1[C@@H](O)[C@]1(C)C=O,-10474.5068359375
C[C@@]12C[C@H]3OC[C@]1(C)[C@H]32,-10532.5498046875
CC(C)(O)C[C@@]1(C)CO1,-11575.9736328125
N#CCC1(CO)COC1,-11947.37890625
C[C@H]1O[C@@H]2[C@H]1C[C@H]2C#N,-10936.9462890625
O[C@@]12CO[C@@H]3C[C@@H]3[C@@H]1C2,-11509.990234375
N#CCC1(CC=O)CC1,-10937.712890625
C1=C[C@H]2O[C@@]2([C@H]2CN2)C1,-10936.1826171875
OC[C@H]1[C@H]2O[C@@H]3[C@H]2[C@@]31O,-12486.3779296875
CCc1c(N)coc1C,-10970.9765625
C[C@H]1N=CN2C[C@H]2C1=O,-11374.2099609375
CC(=O)Cn1cncn1,-11812.380859375
OC[C@]12CO[C@H](C1)[C@H]2O,-12520.5498046875
OCC1(CO)[C@@H]2CC[C@@H]21,-11542.33203125
O[C@@]12CC[C@]1(O)COC2,-12521.1591796875
C#CC1CC(C)(C)C1,-8485.25390625
C#C[C@H](O)[C@@H](C)CCO,-11542.2431640625
CC(=O)n1cccn1,-10306.7890625
N#C[C@]1(N)CC[C@H]1O,-10337.673828125
Oc1nc(O)nc(F)n1,-14423.4091796875
C#CCC#CC#N,-7754.69873046875
C[NH2+]C1O[C@H]2CN[C@@H]12,-10336.6982421875
CO[C@H]1[C@H]2O[C@@H]1[C@]2(C)O,-12518.9912109375
NC(=O)[C@]12N[C@H]1[C@H]1N[C@H]12,-11809.1103515625
CC1(C)[C@@H]2[C@H](O)C=C[C@@H]21,-10532.9013671875
C#CC(=O)C#CC#N,-9768.953125
CC1=C[C@H]2O[C@H]3[C@@H](C1)[C@H]32,-10499.6611328125
CO[C@H]1C[C@@]12CC[C@H]2O,-11542.326171875
C[C@@]12[C@H]3[C@@H]4O[C@]5([NH2+]C415)[N@H+]32,-11336.9677734375
N#C[C@@]12NC[C@H]3C[C@@H]1[C@H]32,-10363.2255859375
C[C@]12O[C@H]1[C@@H](O)[C@H]2O,-11451.326171875
CC#C[C@H]1CO[C@H]1CO,-11509.5
C#C[C@]12CN[C@@]1(C)CO2,-10935.1708984375
[NH-][CH+]O[C@H]1C[C@]2(CO2)C1,-11946.7529296875
C[N@@H+]1[C@H]2C[C@@]13CC(=O)[C@@H]23,-10933.759765625
C#CC[C@]1(CC=O)CN1,-10935.7900390625
O=C1CC2=CCC[C@H]2O1,-11479.873046875
N=CNC(=N)C(=O)C=O,-12789.3916015625
O=C1CC(=O)[C@@H](CO)C1,-12490.04296875
CC[C@H](C=O)COC,-10507.1787109375
C#CC(=O)COCC,-10440.8701171875
O[C@@]12C[C@H]3CC[C@@H]1[C@H]32,-9463.51171875
CNC(=O)N[C@H]1C[C@H]1C,-11440.2763671875
O=C1[C@H]2O[C@@H]1[C@@H]1C[C@]21O,-12454.8271484375
CO[C@]12[C@@H]3[C@H](O)[C@H]1N[C@@H]32,-11945.2626953125
CNc1nc(C)oc1N,-11844.8154296875
O=C1C[C@H]2N[C@H]2[C@H]2C[C@@H]12,-10937.154296875
CC(=O)[C@@](C)(O)CC=O,-12522.3388671875
C#C[C@@H]1C[C@@H]1C[C@@H](C)O,-10531.76953125
O=C1C=C(CO)CCO1,-12489.859375
C#C[C@@]1(C)N[CH+][NH2+][C@@H]1C,-10395.87890625
O=C[C@H]1C=CNC1=O,-10847.537109375
C/C(=N\O)[C@@H]1[C@@H]2CC[C@@H]21,-10968.087890625
O=C1[C@@H]2[C@@H]3C[C@@]1(CO)[C@@H]32,-11477.294921875
O=C[C@@]12C[C@@H]1C(=O)[C@@H]2O,-12455.8681640625
CCCC1=C[C@H]2N[C@H]2C1,-9991.875
[NH-][C@H]1N[C@@H]2[C@H](N)[C@@]21O,-10773.5341796875
C[C@H]1[C@H]2C[C@]1(O)C(=O)N2,-11948.275390625
C[C@@]12C[C@H]3[C@H]4[C@@H]1C[C@@H]2[N@H+]43,-9958.974609375
Nc1ncnc(F)c1F,-14098.380859375
c1nnoc1[C@H]1CN1,-10740.8359375
CCC[N@H+]1C[C@H]1[C@H]1CO1,-11001.1005859375
C#CC([NH-])OCC(C)C,-10969.359375
CC(=N)NC(=O)C(C)C,-11441.13671875
C[N@H+]1[C@H]2[C@H]3C(=O)[C@@H]1[C@H]32,-9866.765625
O=C1[C@H]2[C@@H]3[C@H]2[N@H+]2[C@@H]3[C@@H]12,-9834.310546875
C[C@@]12C[C@H]3[C@H]4C[C@H]4[N@@H+]1[C@H]32,-9957.857421875
C[C@H]1[C@H]2O[C@@]2(C=O)[C@H]1O,-12487.923828125
C[C@H]1CO[C@H]2O[CH+][NH2+][C@H]21,-11948.7841796875
CC(=O)C(=O)OC1CC1,-12489.4501953125
C[C@H]1C[C@H]2O[C@@]12C1CC1,-10531.837890625
CO[C@@H](C)C(=O)[C@H]1CN1,-11979.7939453125
NC(=O)Oc1ccc[nH]1,-12354.283203125
O=C[C@@H](O)C[NH+]1CC1,-10910.650390625
C[C@H]1O[C@H]2[C@@H](CCO)[C@H]21,-11542.1064453125
CC/N=C/NC(=O)CO,-12418.3935546875
C1=C\COC/C=C\C/1,-9463.52734375
CC1(C)OC[C@]1(O)C#N,-11947.74609375
C#CC1=C[C@@H](C)COC1,-10499.8076171875
C[C@H]1[C@@H]2C(C)(C)C[C@@]21O,-10565.1123046875
C[C@]12[C@H](CO)[C@@H]3C[C@H]1[N@@H+]32,-10968.3505859375
Cc1[nH]nc(C=O)c1O,-12352.9482421875
C[C@H]1OC[C@H]2O[C@H]2[C@H]1O,-12521.0146484375
COC(=O)[C@@H](O)C(C)C,-12555.072265625
C[C@@H]([C@H]1CO1)C1(O)CC1,-11542.2998046875
N#CC(O)C#N,-8167.28076171875
CN1C(=O)[C@@H]2[C@H]3N[C@@H]2[C@H]31,-11373.197265625
Nc1cc(NC=O)co1,-12353.5205078125
O=C1N[C@H]2C=CCC[C@@H]12,-10938.3857421875
C[C@H]1[C@H]2C[N@H+]2[C@H]1C#N,-9326.5146484375
C[C@]12C[C@@]3(CC=C[C@@H]13)C2,-9521.03125
CC[C@@H]1C=C(C=O)CO1,-11511.474609375
OC[C@@]1(C(F)(F)F)CN1,-15929.8212890625
C#C[C@@]12C[N@H+]3[C@@H]1C[C@]32C,-9923.48828125
N#CC1N[C@@H]2C[C@@H]2[NH2+]1,-9731.7900390625
CNc1nocc1N,-10774.4140625
CC[C@@]1(O)C[C@]1(O)CC,-11575.8876953125
CN/C(C=O)=N/CC=O,-12385.0498046875
[NH-]C1OCC[C@@H]1C(N)=O,-12386.6044921875
CC1=CCC(=O)C=CC1,-10501.3330078125
C#C[C@@H]1C[N@@H+]2[C@H]1[C@@H]2CO,-10934.6279296875
FC(F)(F)c1cn[nH]n1,-15761.4990234375
O=CCC[C@H]1C[C@H]2N[C@@H]12,-10968.91015625
CO[C@H]1CC[C@@H](O)C1=O,-12521.76171875
CCC#CC#N,-6752.33837890625
O=C1CCC2=CCO[C@@H]12,-11478.8369140625
O[C@H]1COC[C@H]2N[C@@H]12,-10910.759765625
C#CCC1[NH2+][C@@H](C)CO1,-10937.029296875
c1cnnnc1,-7625.8046875
C#C[C@@]12[C@@H]3[C@H]4[C@@H]3[N@@H+]1C[C@H]42,-9890.58984375
CCOc1nonc1C,-12384.0068359375
O=C1OCC[N@H+]2CC[C@@H]12,-11948.2314453125
N#C[C@@]1(N)[C@@H]2OCO[C@@H]21,-12351.4326171875
N#C[C@]12[C@H]3[C@H](O[C@H]31)[C@@H]2O,-11881.037109375
CC#C[C@H]1OCC([NH-])O1,-11914.7490234375
C[C@H]1C[C@H]2CC[C@@H]1C2,-8519.705078125
NC(=O)c1ccoc1N,-12354.19921875
N#C[C@@H]1[C@@H]2C[C@@H]2[C@H]1NO,-11339.9326171875
CN(C=O)CCCCO,-12013.65234375
NC1=C(C=O)C[C@H]2C[C@@H]12,-10937.9833984375
C[C@]12CC(=O)[C@H]1CCO2,-11511.5126953125
CC1=CCNC([NH-])C1=O,-11375.2958984375
C1=C\CCOCC\C=C/1,-10499.2978515625
C[C@@]12C[C@H]3CO[C@@H]1[C@H]3O2,-11510.611328125
O=C1CCO[C@H]2CC[C@@H]12,-11511.2802734375
C[C@H]1[C@H]2CC(=O)C(=O)N21,-11915.6533203125
C[C@@]1(C2OCCO2)CN1,-11979.802734375
COC[C@]1(O)[C@H]2C[C@@H]1C2,-11541.484375
Oc1ncnn1C1CC1,-11811.6513671875
[NH-]c1o[cH+]nc(O)c1O,-13331.2373046875
C#CC(=O)c1nnon1,-12721.3525390625
C#C[C@]1(O)[C@@H]2CO[C@H]1C2,-11476.35546875
C[C@]12C[C@H](C=C1C#N)C2,-9926.7412109375
C[C@H]1CO[C@H]2CCC=C21,-10533.5302734375
O=CCNc1cn[nH]n1,-12248.220703125
N#C[C@@H](N)COC1CC1,-11406.2275390625
CC#C[C@@H]1C(=O)C[N@@H+]1C,-10936.2548828125
N[C@H]1C=CC(=O)NC1=O,-12354.18359375
CC[N@H+]1C[C@H]1[C@@]1(C)CO1,-11001.169921875
Nc1cc(O)cc(=O)[nH]1,-12354.4267578125
C[C@H]1OCCC=C1C=O,-11511.63671875
C[NH2+]C1COC(C)(C)O1,-11981.25
C[C@@H](O)[C@H]1[C@H]2OC[C@@]12O,-12519.7978515625
C[C@@H](O)C[C@H](C=O)CO,-12554.1103515625
CO[C@H]1C=C[C@H]2OC[C@@H]12,-11510.1279296875
CC1(C)[C@H](O)[C@@H]2N[C@@]21C,-11001.7841796875
OCC1[C@H]2O[C@@H]3[C@H]2O[C@H]13,-12486.869140625
CNc1cc(O)nc[nH+]1,-11812.619140625
C[C@]12NC[C@H]1NCC2=O,-11406.7431640625
O=C[C@@H]1[C@@H]2C(=O)C[C@]12O,-12455.755859375
O[C@@]12[C@@H]3[C@H]4O[C@@H]3[C@@H]1O[C@H]42,-12453.3720703125
O=C[C@@H]1CC[C@]1(O)CO,-12521.14453125
CNc1nc(N)nn1C,-11740.759765625
CO[C@@H]1CC(=O)[C@H](O)C1,-12521.865234375
C#CC1=CC[C@H](C#N)C1,-9894.2177734375
C[C@H]1CCNC(=O)C1=O,-11949.4287109375
O=CC[C@@]12CO[C@@H]1C2,-10440.7255859375
C[C@@H](O)[C@@]1(C2CC2)CO1,-11542.412109375
O=CN1[C@@H]2[C@H]1[C@H]1C[C@@H]2O1,-11913.9013671875
C1C[C@H]([C@@]23CO[C@@H]2C3)O1,-11508.9443359375
C[C@@H]1[C@@H]2C=C[C@H](O)C[C@H]12,-10532.94921875
C[N@H+]1[C@@H]2[C@H]3O[C@H]([C@@H]3O)[C@@H]21,-11945.6279296875
C1CC1[C@]12C[C@H]1CO2,-9462.4326171875
COC[C@H]1COC1[NH-],-10910.9697265625
C#CC(C)(C)O,-7357.705078125
C[C@@]12C=C[C@@H](OC1)O2,-10441.7490234375
CC[C@@]1(O)C[C@]1(N)C#N,-11406.861328125
O=c1[nH]cn[nH]1,-8638.0380859375
C#CC#CC1(O)CC1,-9396.6513671875
O[C@H]1COc2oncc21,-12892.4541015625
C[C@@H](O)c1cc(O)n[nH]1,-12385.5146484375
[NH-]C1O[C@H]2C=C[C@@H]3[C@H]2[N@H+]13,-11341.3154296875
COc1nc[nH+]c([NH-])n1,-12249.7236328125
O=C(CO)[C@@H]1N[C@@H]1CO,-12957.650390625
C#C[C@@H](C#N)[C@@H](C)C#N,-10330.7236328125
C1C[NH2+]C(OC2CC2)C1,-10970.1171875
CC1(CCC=O)CCC1,-10565.8076171875
C#CC[C@@H]1COC([NH-])O1,-11914.8037109375
CC#C[C@]12CC(=O)[C@H]1N2,-10903.318359375
CCC#CC1=CCCC1,-9522.6142578125
C[C@@H]1[C@H](C)[C@]12OCC2=O,-11510.5341796875
C[N@@H+]1[C@@H]2[C@@H]3C[C@@H]3OC[C@@H]21,-10968.4560546875
CC(=O)[C@H]1NC12CCC2,-10969.5166015625
CCc1nnc(CC)[nH]1,-10867.1455078125
C[CH+]1C=CC=C([NH-])O1,-9869.5703125
C[C@@]1(c2ncon2)CN1,-11810.6015625
C[C@H]1O[C@H]2C[C@H]3C[C@@H]1[C@H]32,-10532.701171875
NC(=O)[C@@H](CO)[C@H]1CO1,-12958.453125
Cc1nonc1N,-9705.1044921875
O=C1CC=C[C@H]2CCN12,-10938.212890625
Cc1nc(=O)ccn1C,-11376.0234375
CC(=O)C(=O)C(=O)C#N,-12861.119140625
NC(=O)NCCNC=O,-12856.2373046875
COCCC1CC(=O)C1,-11543.4501953125
O=C(CO)[C@H](O)CO,-12462.9423828125
C[C@H]1[C@@H]2[C@]3(O)[C@H]1O[C@]23C,-11509.1708984375
C[N@H+]1C[C@@]12CO[C@H]2C#N,-11372.9091796875
C1=C([C@H]2CO2)[C@@H]2O[C@@H]2C1,-11477.173828125
O=C1C[C@@]2(O)C[C@@H]1[C@@H]2O,-12488.8232421875
CNC(C#N)(CN)CN,-11335.11328125
NC(=[NH2+])c1c[nH]c(O)n1,-12249.7412109375
CC1(C)C=C[C@@]2(C)O[C@@H]12,-10533.115234375
O=CCOCCNC=O,-12958.8447265625
CCc1nc(O)[nH]c1C,-11408.6240234375
C1=C[C@H]2[C@H]3N[C@@H]([NH2+]C1)[C@@H]23,-10361.5302734375
CC[C@@]1(C)CC[C@H]1C=O,-10565.8408203125
C[C@H]1C[C@@]2(CO1)C[C@H]2O,-11543.234375
C#C[C@@]1(CO)O[C@@H]1CC,-11509.2314453125
C[C@@]1(C#N)CCOC1=O,-11916.88671875
C[C@]12CNC[C@@]1(C#N)N2,-10833.33203125
C1C[C@H]2O[C@@H]1C[N@H+]1C[C@@H]21,-10969.474609375
C#CCC1(CC#C)CO1,-10465.205078125
C[C@@H]1[C@H](C)[C@]12C[C@H]1O[C@H]12,-10531.580078125
C[C@]12OC[C@H]1C21CCC1,-10531.65234375
C[C@@H]1C=C(C=O)C(=O)O1,-12457.849609375
