smiles,Delta_epsilon
C1C[C@H]2[C@H]3[C@@H]1[C@@]21CO[C@@H]31,8.215117454528809
O=CO[C@@H]1COC[C@@H]1O,7.096729278564453
C1[C@@H]2[C@@H]3CC4(CC4)[C@@H]3[N@H+]12,7.915791988372803
C1CC2(C1)[C@@H]1OCO[C@@H]12,8.348453521728516
O[C@H]1[C@@H]2COC[C@H]1OC2,8.895401954650879
C#C[C@]1(C=O)CC(=O)O1,5.7715349197387695
Nc1ccoc1[N+](=O)[O-],4.391917705535889
N#CCC(=O)[C@@H](O)C=O,5.591939926147461
Nc1cnc(O)oc1=O,4.454504013061523
O=C1C[C@H]2O[C@@]13CC[C@@H]23,5.69806432723999
[NH-]C1=CC=CC(F)O1,4.647704601287842
N#CC[C@@]12C[C@H]3C[C@@H]1[N@H+]32,7.902186393737793
C[C@@H]1C(=O)C=C[C@@H]1CO,5.257239818572998
[NH-]c1o[cH+]cc(O)c1O,4.427292346954346
CO[C@@H]1C(=O)CNC1[NH-],5.431392669677734
C1N[C@]12[C@@H]1C[C@H]2[C@]12CN2,8.691316604614258
C#C[C@@]12CO[C@@H]1C2(C)C,7.121219635009766
N#C[C@@]12C[C@@H]1COC2[NH-],7.458641052246094
O=CO[C@H]1CNC(=O)C1,6.8627119064331055
CC1=C[C@H]2CCC=C2C1,6.759308338165283
C1C[N@H+]2[C@@H]1C21COC1,8.29403018951416
CCN[C@H](C#N)CO,7.26271915435791
O=CC1CCOCC1,6.027321815490723
COC(=N)N(C)C(C)=O,6.574271202087402
CC#Cc1nc(O)c[nH]1,5.01777982711792
N=CNc1cnccn1,4.800088405609131
C#C[C@H](O)[C@](C)(O)C#N,7.597418785095215
CC#C[C@]12C[C@H]1[N@H+]1C[C@H]12,6.631414413452148
CC(C)Cc1ccc[nH]1,6.568828582763672
C[C@H]1C[C@H]1C#C[C@H]1CO1,7.148430824279785
O=CC1(C=O)NCC1=O,5.210980415344238
N#Cc1nc(O)no1,5.469488620758057
CCCNC(=O)NC=N,6.541617393493652
C/N=C(\NC)NC(C)=O,5.796025276184082
O=C1C[C@@]2(CO1)C[C@@H]2O,7.491294384002685
CC1(CCCO)CC1,9.292688369750977
C[N@@H+]1[C@H]2C[C@@H]1[C@@]21CCO1,8.03007984161377
ON[C@@H]1CO[C@@]12C[C@H]2O,5.866774559020996
C[C@@H]1[C@@H]2O[C@H]1[C@H]1C[C@@H]2C1,8.506278991699219
N#C[C@H]1[C@@H]2[C@@H]3[C@H](O)[C@H]1[C@@H]32,8.302193641662598
O[C@@]12CC[C@H]3[C@H]4[C@@H]1[N@H+]4[C@H]32,8.209674835205078
CC1(C)CC[C@H]1CC=O,6.1905903816223145
C#Cc1n[nH]nc1NC,5.145672798156738
CC#C[C@H](C#N)CCC,7.804225444793701
CC[C@@H](C)[C@@](C)(N)C#N,8.163415908813477
COC1(CO)CC1,9.036901473999023
C#CC[C@@H]1C[C@@]1(C)C#N,8.092665672302246
CC(=N)NC(=O)CO,6.42460823059082
C1=C\CCC/C=C\C/1,6.296714782714844
N#C[C@@H]1C[C@@H]1C1(O)CC1,7.763408184051514
OCC1COCCOC1,8.435529708862305
COC[C@H]1[C@H]2[C@H]3C[C@@H]1[N@@H+]23,8.778392791748047
CC[C@@H](O)[C@@]1(C)CN1,7.97021484375
C1N[C@]12[C@@H]1O[C@@H]1[C@@H]1N[C@@H]12,8.103550910949707
[NH-][CH+]OC[C@@]1(C=O)CN1,6.08174467086792
C[C@@]12C[C@H]3[C@@H](CO1)[C@]32O,7.98382043838501
C[C@H]1[C@H]2CC[C@]21C1CC1,8.574308395385742
CC1=CN(C=O)CCC1,5.717112064361572
CO[C@@H](C=O)[C@H]1C[C@H]1O,5.752487182617188
C[C@]12CC[C@H]1[C@H](C#N)C2,8.506278991699219
C1[C@H]2O[C@@H]3[C@H](O2)[C@H]2[C@@H]3[N@@H+]12,8.122598648071289
C#C[C@H]1[C@]2(C)C[C@@]1(C)C2,8.0355224609375
C[C@]1(O)[C@H](CO)[N@@H+]2C[C@@H]21,8.038243293762207
C[C@H]1CCNC=C1C=O,5.172884464263916
CC1[NH2+][C@@H]2[C@H](C#N)[C@@H]2O1,7.004210948944092
CC[C@@H](OC=O)C(C)C,7.768850326538086
C1=C[C@]2(CCO2)[C@@H]2N[C@H]12,6.405560493469238
C1O[C@]23C[N@@H+]4[C@H]2[C@H]1[C@@H]43,8.606961250305176
COC[C@@]12CC[C@]1(C)O2,8.699480056762695
CC#Cc1cc(N)no1,5.344316005706787
C#CC[C@@H]1O[C@@H]2C[C@]12O,7.801504611968994
C#CC(C)(C)NC(N)=O,7.861369132995605
C[C@]1(O)C[C@@](N)(C#N)C1,8.117156028747559
CC[C@H]1[C@]2(O)C[C@@]1(O)C2,8.530769348144531
C#C[C@@H]1[C@H](CO)[N@@H+]1C,6.963393688201904
N#CC[C@@H]1[C@@H]2OC([NH-])[C@H]12,7.491294384002685
C[C@H]1C[C@H]2OC([NH-])[C@@H]1O2,7.728034019470215
CC[C@@]1(C)C[C@]1(C)O,8.636894226074219
C1C[C@]23CO[C@@H]2[C@@H](C3)O1,7.668168544769287
C[C@H]1C[C@]2(C)[C@H]1[C@@H]1C[C@@H]12,8.454577445983887
C1CC([C@H]2CCO2)C1,8.925334930419922
C[C@@H](CO)C1COC1,8.525327682495117
CC1(C)NC[C@@H](O)C1=O,5.404181003570557
C[C@H]1CC2=CCCC[C@H]21,6.947066307067871
CCc1noc(N)c1N,6.12800407409668
[CH-]1[C@@H]2C[C@@H]2[C@@H]2OC[C@H]12,6.302156925201416
CCNC(=O)NC(C)=O,6.642299175262451
CCCC(C)(CO)CO,8.460020065307617
CC(=O)OC1CC(=O)C1,6.02187967300415
C1CC2(C1)[C@H]1C34OC13[C@H]24,8.323963165283203
C#C[C@@](C)(O)C(=O)C=O,3.874901294708252
C[C@H]1CCOCOC1=O,7.439593315124512
C1O[C@@]23CO[C@@]12[C@@H]1O[C@@H]13,7.611024856567383
O=C1[C@@H]2[C@@H]3[C@H]1O[C@@]32CO,6.138888835906982
N#CC1=CCC=CC=C1,4.971519947052002
N#C[C@@]12[C@H]3[CH-]C[N@@H+]1[C@@H]2C3,4.544301509857178
O=C1N[C@H]2C[C@@H]3O[C@H]2[C@H]13,6.881759643554688
C#CCOC1C23CC12O3,7.279046058654785
CNC1=C[CH-]CC(=O)O1,5.779698371887207
Cn1cnc2nocc21,5.333431243896484
C#C[C@H]1CCC[C@H](C)C1,8.517163276672363
C#C[C@]1(CO)CCOC1,8.09538745880127
CC[C@]12C[C@](C=O)(C1)C2,5.945687770843506
Fc1cc(F)ncn1,6.658626079559326
C#C[C@@H](C#N)NCC,6.987883567810059
C[C@@H]1[C@H](C=O)[C@@H]1CO,6.027321815490723
C#C[C@](C)(O)CO[CH+][NH-],7.665446758270264
c1nncc2c1OCO2,5.393296718597412
CCC[C@]12C=C[C@H](C1)C2,6.495357990264893
O=C(C1CC1)[C@H]1CN1,6.215080738067627
C[C@H]1[C@H]2CO[C@]1(C)C2=O,5.610987663269043
C[C@H](C=O)CC1CC1,6.152494430541992
C[N@H+]1Cc2nc[nH]c2C1,6.3130412101745605
C[C@@]12C[N@H+]3[C@@H]1C[C@]32C#N,6.930739879608154
[NH-]C1C=C(O)C(N)=CO1,4.313004493713379
O[C@H]1[C@H]2C=C[C@H]3C[C@H]3[C@@H]12,6.386512279510498
Cc1cnc(O)nc1F,5.858611106872559
O=C1CCCCC1,6.089908123016357
C[C@@H](O)[C@@H]1[C@@H]2C[C@H]3[C@@H]2[C@H]31,8.402875900268555
C1[C@H]2O[C@@]13C[C@H]1O[C@@H]2[C@H]13,6.881759643554688
CO[C@H]1[C@H]2O[C@H]2[C@]1(C)O,8.547096252441406
C[C@@]1(C(N)=O)C[C@H]1C#N,7.145709991455078
C[C@@]1(C#N)C[C@H]1C1CC1,8.250492095947266
C#C[C@@H]1C[C@@H]2C[C@H]1[C@H]2C,8.334847450256348
C[C@@]1(OCCO)C[C@H]1O,8.80832576751709
CC#CC1CCC1,7.997426509857178
CO[C@]12[C@H](N[C@@H]1[NH-])[C@@H]2O,6.685837745666504
CC#C[C@H](OC)C(C)C,7.95660924911499
C[C@H]1[C@H]2[C@H]3C[N@H+]3C[C@]21O,7.9049072265625
CC(C)[C@@]12C[C@H](O)[C@@H]1C2,8.759345054626465
C1[NH2+]C([C@H]2CO2)[N@@H+]2C[C@H]12,6.277666568756104
O=C1[C@@H]2OC=N[C@H]1CO2,5.37424898147583
C[C@@]1(CO)C[C@H](C#N)N1,7.300814628601074
N=CNc1coc(N)c1,5.434113502502441
C[C@H]1C[C@H]1CCCO,9.29813003540039
C[C@@H]1CC=C2C[C@H](C)[C@@H]21,6.770192623138428
COCC(=O)N(C)C,7.338910579681396
N#CC1(C#N)CC[C@@H]1N,6.9661149978637695
C#C[C@H](CC)C(C)(C)C,8.48451042175293
C[C@@H]1C(=O)[C@H](O)C[N@@H+]1C,5.107577323913574
CN1C(=O)C[C@H]2C[C@]21C,7.017816543579102
C#C[C@H]1CC[C@H]1[C@H]1CO1,8.193347930908203
CC#C[C@H]1CC=C[C@H]1O,7.142988204956055
O=Cc1cc(O)ncn1,4.868116855621338
[NH-]C1C[C@H]([C@H]2CO2)O1,7.929397583007812
C[C@H]1C(=O)[C@@]2(C)C[C@@]12O,6.108956336975098
C#C[C@]12C[C@H]1OC(C)[NH2+]2,6.868154048919678
CC[C@H](C#CC=O)OC,5.556564807891846
CC#CC[C@@]12CC[C@@H]1C2,8.057291030883789
Cc1cnccc(=O)c1,4.185111045837402
COc1c(O)cnn1C,6.288550853729248
OCCCOCCCO,8.914449691772461
C#C[C@]12C[C@@H](C)C[C@H]1C2,7.722591400146484
C#CC[C@]1(C)[C@H]2C[C@@H]1C2,8.538932800292969
CC1=CC(=O)NC1(C)C,5.902149677276611
N#C[C@]1(O)C=C[C@H]2N[C@H]21,6.337531566619873
C[C@H]1C=C[C@]2(CO2)C1=O,5.559286117553711
CC[C@H]1OC(=O)C[C@H]1O,7.45591926574707
NC(=O)[C@@H](O)CO,7.23006534576416
O=C1O[C@H]2CCOC[C@@H]12,7.417823791503906
C1C[C@H]2N[C@]23CO[C@H]1C3,8.62328815460205
C#C[C@@]12C[C@@](C)(O)[C@@H]1O2,7.202853679656982
CC1=C[C@H](C=O)C[C@H]1O,5.896707534790039
C/N=C(\N)C(=O)[C@H]1CN1,4.982404708862305
O=CN1C[C@H]2CC[C@H]2C1,7.311699390411377
C[C@]12C[C@H]1C(=O)[C@H]1C[N@H+]12,5.752487182617188
C[C@@H](C1CC1)C1COC1,8.721248626708984
C[C@H]1[N@H+]2C[C@]1(CC=O)C2,5.583776473999023
C[C@@H]1[C@H](C=O)[C@@H]2C[C@H]12,5.923918724060059
C#CC#CC(=O)CO,5.050433158874512
CN1C[C@@](C)(CO)C1=O,7.575649738311768
O=CNC[C@H]1CCOC1,7.581092357635498
C1=Cc2cccnc2C1,5.268124103546143
O=C[C@@H]1[C@@H]2N[C@H]1C2=O,5.866774559020996
Cc1ncncn1,5.942966461181641
C[C@@]1(O)C[C@H]1C1COC1,8.473625183105469
CC1CC2(CC(=O)C2)C1,6.005552768707275
COC[C@@H](O)C[C@H]1CO1,8.860027313232422
OC[C@]12N[C@H]([C@H]1O)[C@H]2O,8.253212928771973
COCC#CC=O,5.597382068634033
O[C@@H]1[C@H](O)[C@@H]1C[C@H]1CN1,7.390612602233887
C[C@]12C[N@@H+]3[C@H]1C=CC[C@@H]32,6.163379192352295
C#CC[N@@H+](C)CC=O,5.575613021850586
C[C@]12C[N@H+]3[C@H]([C@H]31)[C@@H]2NO,6.683116436004639
CO[C@@]1(C)C[C@H]1CC=O,6.130725383758545
CCO[C@@H]1C=CCO1,7.123940467834473
CC1=C[C@@H](O)C[C@@]12CO2,6.661347389221191
CC#C[C@@]1(O)C[N@H+]2C[C@H]21,7.254555702209473
COC1=COC([NH-])N=C1,4.095313549041748
C[N@@H+]1[C@@]2(C)C[C@]1(C)C2=O,6.694001197814941
C[C@H]1[C@H]2[CH-]C[N@@H+]3[C@H]2[C@]13C,4.533416748046875
ONC1[C@H](O)C[C@@H]2O[C@H]12,6.408281326293945
N#C[C@H]1CC[C@H](O)CO1,7.668168544769287
CNC(C)(C)C#N,7.4695258140563965
CC[C@@H](O)c1ncon1,6.653183937072754
CC(C)CC12CC(C1)C2,9.929434776306152
C[C@H]1C[C@H]2O[C@@]12CC=O,5.983783721923828
Cc1cnc(N)nc1N,5.534795761108398
CCOCCC(F)(F)F,9.447793006896973
O=C1CCC[C@H]1[NH+]1CC1,5.763371467590332
CC1=CC([NH-])OC12CC2,5.390575408935547
O=CC[C@@H]1CC=C[C@@H]1O,6.234128475189209
CO[C@H]1[C@H]2OC[C@]21C=O,5.907591819763184
C[C@@H](O)CO[C@@H](C)CO,8.67771053314209
C#CC1=C[C@H]2C[C@]1(C)O2,5.178326606750488
C1=CC2(C=CCO2)OC1,6.811009407043457
CC(=O)C(=O)CCCO,4.304841041564941
Oc1[nH]nc2c1OCO2,6.48447322845459
C[C@@]12O[C@H]3CO[C@@H]1C[C@H]32,8.177021980285645
C[C@@H]1C[C@@H]2[C@H](C)[C@]2(C)O1,8.411039352416992
Nc1cc(CO)n[nH]1,6.538896083831787
C[C@H]1C[C@@H]2[C@H]3[C@@H](O)[C@@H]2[C@H]31,8.922613143920898
C[C@H]1[C@@H](O)[C@]1(C)C=O,6.1769843101501465
C[C@@]12C[C@H]3OC[C@]1(C)[C@H]32,8.661384582519531
CC(C)(O)C[C@@]1(C)CO1,8.702200889587402
N#CCC1(CO)COC1,7.472246646881103
C[C@H]1O[C@@H]2[C@H]1C[C@H]2C#N,7.793340682983398
O[C@@]12CO[C@@H]3C[C@@H]3[C@@H]1C2,8.334847450256348
N#CCC1(CC=O)CC1,6.2450127601623535
C1=C[C@H]2O[C@@]2([C@H]2CN2)C1,6.694001197814941
OC[C@H]1[C@H]2O[C@@H]3[C@H]2[C@@]31O,7.436871528625488
CCc1c(N)coc1C,6.008274078369141
C[C@H]1N=CN2C[C@H]2C1=O,5.314383506774902
CC(=O)Cn1cncn1,6.138888835906982
OC[C@]12CO[C@H](C1)[C@H]2O,8.375664710998535
OCC1(CO)[C@@H]2CC[C@@H]21,8.09538745880127
O[C@@]12CC[C@]1(O)COC2,8.204232215881348
C#CC1CC(C)(C)C1,8.29947280883789
C#C[C@H](O)[C@@H](C)CCO,7.994705200195312
CC(=O)n1cccn1,5.95657205581665
N#C[C@]1(N)CC[C@H]1O,7.480409622192383
Oc1nc(O)nc(F)n1,7.134825229644775
C#CCC#CC#N,6.492636680603027
C[NH2+]C1O[C@H]2CN[C@@H]12,6.949788093566895
CO[C@H]1[C@H]2O[C@@H]1[C@]2(C)O,8.645057678222656
NC(=O)[C@]12N[C@H]1[C@H]1N[C@H]12,5.904870510101318
CC1(C)[C@@H]2[C@H](O)C=C[C@@H]21,6.367464065551758
C#CC(=O)C#CC#N,4.778319358825684
CC1=C[C@H]2O[C@H]3[C@@H](C1)[C@H]32,6.163379192352295
CO[C@H]1C[C@@]12CC[C@H]2O,8.209674835205078
C[C@@]12[C@H]3[C@@H]4O[C@]5([NH2+]C415)[N@H+]32,4.040890693664551
N#C[C@@]12NC[C@H]3C[C@@H]1[C@H]32,6.753865718841553
C[C@]12O[C@H]1[C@@H](O)[C@H]2O,8.601518630981445
CC#C[C@H]1CO[C@H]1CO,7.744359970092773
C#C[C@]12CN[C@@]1(C)CO2,6.53073263168335
[NH-][CH+]O[C@H]1C[C@]2(CO2)C1,7.608303070068359
C[N@@H+]1[C@H]2C[C@@]13CC(=O)[C@@H]23,5.178326606750488
C#CC[C@]1(CC=O)CN1,5.850448131561279
O=C1CC2=CCC[C@H]2O1,6.674952983856201
N=CNC(=N)C(=O)C=O,3.1456360816955566
O=C1CC(=O)[C@@H](CO)C1,5.319826126098633
CC[C@H](C=O)COC,6.2069172859191895
C#CC(=O)COCC,5.66541051864624
O[C@@]12C[C@H]3CC[C@@H]1[C@H]32,8.84097957611084
CNC(=O)N[C@H]1C[C@H]1C,8.103550910949707
O=C1[C@H]2O[C@@H]1[C@@H]1C[C@]21O,6.430050849914551
CO[C@]12[C@@H]3[C@H](O)[C@H]1N[C@@H]32,7.959330081939697
CNc1nc(C)oc1N,5.466767311096191
O=C1C[C@H]2N[C@H]2[C@H]2C[C@@H]12,6.032763957977295
CC(=O)[C@@](C)(O)CC=O,5.523910999298096
C#C[C@@H]1C[C@@H]1C[C@@H](C)O,7.885859489440918
O=C1C=C(CO)CCO1,5.932082176208496
C#C[C@@]1(C)N[CH+][NH2+][C@@H]1C,6.666789531707764
O=C[C@H]1C=CNC1=O,5.38785457611084
C/C(=N\O)[C@@H]1[C@@H]2CC[C@@H]21,6.7810773849487305
O=C1[C@@H]2[C@@H]3C[C@@]1(CO)[C@@H]32,6.604203224182129
O=C[C@@]12C[C@@H]1C(=O)[C@@H]2O,5.202816963195801
CCCC1=C[C@H]2N[C@H]2C1,6.59604024887085
[NH-][C@H]1N[C@@H]2[C@H](N)[C@@]21O,6.783798694610596
C[C@H]1[C@H]2C[C@]1(O)C(=O)N2,7.216459274291992
C[C@@]12C[C@H]3[C@H]4[C@@H]1C[C@@H]2[N@H+]43,8.67771053314209
Nc1ncnc(F)c1F,6.062696933746338
c1nnoc1[C@H]1CN1,6.019158840179443
CCC[N@H+]1C[C@H]1[C@H]1CO1,8.517163276672363
C#CC([NH-])OCC(C)C,6.487194061279297
CC(=N)NC(=O)C(C)C,6.609645366668701
C[N@H+]1[C@H]2[C@H]3C(=O)[C@@H]1[C@H]32,5.864053726196289
O=C1[C@H]2[C@@H]3[C@H]2[N@H+]2[C@@H]3[C@@H]12,5.7198333740234375
C[C@@]12C[C@H]3[C@H]4C[C@H]4[N@@H+]1[C@H]32,8.647777557373047
C[C@H]1[C@H]2O[C@@]2(C=O)[C@H]1O,5.801467418670654
C[C@H]1CO[C@H]2O[CH+][NH2+][C@H]21,7.458641052246094
CC(=O)C(=O)OC1CC1,4.944308757781982
C[C@H]1C[C@H]2O[C@@]12C1CC1,8.772951126098633
CO[C@@H](C)C(=O)[C@H]1CN1,6.1933112144470215
NC(=O)Oc1ccc[nH]1,5.981062412261963
O=C[C@@H](O)C[NH+]1CC1,5.760650634765625
C[C@H]1O[C@H]2[C@@H](CCO)[C@H]21,8.364779472351074
CC/N=C/NC(=O)CO,6.375627517700195
C1=C\COC/C=C\C/1,6.231407165527344
CC1(C)OC[C@]1(O)C#N,7.276324272155762
C#CC1=C[C@@H](C)COC1,5.755208015441895
C[C@H]1[C@@H]2C(C)(C)C[C@@]21O,8.628729820251465
C[C@]12[C@H](CO)[C@@H]3C[C@H]1[N@@H+]32,8.283145904541016
Cc1[nH]nc(C=O)c1O,5.134788513183594
C[C@H]1OC[C@H]2O[C@H]2[C@H]1O,8.694037437438965
COC(=O)[C@@H](O)C(C)C,7.265439510345459
C[C@@H]([C@H]1CO1)C1(O)CC1,9.058670043945312
N#CC(O)C#N,8.163415908813477
CN1C(=O)[C@@H]2[C@H]3N[C@@H]2[C@H]31,6.593318939208984
Nc1cc(NC=O)co1,5.28989315032959
O=C1N[C@H]2C=CCC[C@@H]12,6.7674713134765625
C[C@H]1[C@H]2C[N@H+]2[C@H]1C#N,7.175642490386963
C[C@]12C[C@@]3(CC=C[C@@H]13)C2,6.941624641418457
CC[C@@H]1C=C(C=O)CO1,4.9470295906066895
OC[C@@]1(C(F)(F)F)CN1,9.096766471862791
C#C[C@@]12C[N@H+]3[C@@H]1C[C@]32C,7.415102958679199
N#CC1N[C@@H]2C[C@@H]2[NH2+]1,5.382411956787109
CNc1nocc1N,6.12800407409668
CC[C@@]1(O)C[C@]1(O)CC,8.530769348144531
CN/C(C=O)=N/CC=O,4.095313549041748
[NH-]C1OCC[C@@H]1C(N)=O,7.004210948944092
CC1=CCC(=O)C=CC1,4.816415309906006
C#C[C@@H]1C[N@@H+]2[C@H]1[C@@H]2CO,7.542996406555176
FC(F)(F)c1cn[nH]n1,7.25727653503418
O=CCC[C@H]1C[C@H]2N[C@@H]12,5.921197414398193
CO[C@H]1CC[C@@H](O)C1=O,5.385133266448975
CCC#CC#N,6.715770244598389
O=C1CCC2=CCO[C@@H]12,5.281730175018311
O[C@H]1COC[C@H]2N[C@@H]12,8.190627098083496
C#CCC1[NH2+][C@@H](C)CO1,7.213738441467285
c1cnnnc1,5.061317920684815
C#C[C@@]12[C@@H]3[C@H]4[C@@H]3[N@@H+]1C[C@H]42,6.571549892425537
CCOc1nonc1C,6.337531566619873
O=C1OCC[N@H+]2CC[C@@H]12,6.296714782714844
N#C[C@@]1(N)[C@@H]2OCO[C@@H]21,7.126662254333496
N#C[C@]12[C@H]3[C@H](O[C@H]31)[C@@H]2O,7.314420223236084
CC#C[C@H]1OCC([NH-])O1,7.608303070068359
C[C@H]1C[C@H]2CC[C@@H]1C2,9.733512878417969
NC(=O)c1ccoc1N,5.415065765380859
N#C[C@@H]1[C@@H]2C[C@@H]2[C@H]1NO,6.582434177398682
CN(C=O)CCCCO,7.409660339355469
NC1=C(C=O)C[C@H]2C[C@@H]12,4.936145305633545
C[C@]12CC(=O)[C@H]1CCO2,5.7361602783203125
CC1=CCNC([NH-])C1=O,4.587839603424072
C1=C\CCOCC\C=C/1,5.366085052490234
C[C@@]12C[C@H]3CO[C@@H]1[C@H]3O2,8.884517669677734
O=C1CCO[C@H]2CC[C@@H]12,5.923918724060059
C[C@H]1[C@H]2CC(=O)C(=O)N21,4.255860805511475
C[C@@]1(C2OCCO2)CN1,8.489952087402344
COC[C@]1(O)[C@H]2C[C@@H]1C2,8.821931838989258
Oc1ncnn1C1CC1,7.034143447875977
[NH-]c1o[cH+]nc(O)c1O,4.416408061981201
C#CC(=O)c1nnon1,5.126625061035156
C#C[C@]1(O)[C@@H]2CO[C@H]1C2,7.172921180725098
C[C@]12C[C@H](C=C1C#N)C2,5.417787075042725
C[C@H]1CO[C@H]2CCC=C21,6.870874881744385
O=CCNc1cn[nH]n1,5.015058517456055
N#C[C@@H](N)COC1CC1,7.551159858703613
CC#C[C@@H]1C(=O)C[N@@H+]1C,5.434113502502441
N[C@H]1C=CC(=O)NC1=O,5.270845413208008
CC[N@H+]1C[C@H]1[C@@]1(C)CO1,8.364779472351074
Nc1cc(O)cc(=O)[nH]1,5.170163154602051
C[C@H]1OCCC=C1C=O,5.235470294952393
C[NH2+]C1COC(C)(C)O1,7.570207595825195
C[C@@H](O)[C@H]1[C@H]2OC[C@@]12O,7.806946754455566
C[C@@H](O)C[C@H](C=O)CO,6.04909086227417
CO[C@H]1C=C[C@H]2OC[C@@H]12,6.631414413452148
CC1(C)[C@H](O)[C@@H]2N[C@@]21C,8.288588523864746
OCC1[C@H]2O[C@@H]3[C@H]2O[C@H]13,8.155252456665039
CNc1cc(O)nc[nH+]1,4.644983291625977
C[C@]12NC[C@H]1NCC2=O,5.156557559967041
O=C[C@@H]1[C@@H]2C(=O)C[C@]12O,5.608266830444336
O[C@@]12[C@@H]3[C@H]4O[C@@H]3[C@@H]1O[C@H]42,7.047749042510986
O=C[C@@H]1CC[C@]1(O)CO,6.000110626220703
CNc1nc(N)nn1C,6.304878234863281
CO[C@@H]1CC(=O)[C@H](O)C1,6.02187967300415
C#CC1=CC[C@H](C#N)C1,5.7035064697265625
C[C@H]1CCNC(=O)C1=O,4.849069118499756
O=CC[C@@]12CO[C@@H]1C2,5.67901611328125
C[C@@H](O)[C@@]1(C2CC2)CO1,8.713085174560547
O=CN1[C@@H]2[C@H]1[C@H]1C[C@@H]2O1,7.162036895751953
C1C[C@H]([C@@]23CO[C@@H]2C3)O1,8.032800674438477
C[C@@H]1[C@@H]2C=C[C@H](O)C[C@H]12,6.778356075286865
C[N@H+]1[C@@H]2[C@H]3O[C@H]([C@@H]3O)[C@@H]21,8.394712448120117
C1CC1[C@]12C[C@H]1CO2,8.22872257232666
COC[C@H]1COC1[NH-],7.461361885070801
C#CC(C)(C)O,8.20151138305664
C[C@@]12C=C[C@@H](OC1)O2,6.685837745666504
CC[C@@]1(O)C[C@]1(N)C#N,7.89130163192749
O=c1[nH]cn[nH]1,6.587876319885254
C#CC#CC1(O)CC1,5.72527551651001
O[C@H]1COc2oncc21,6.329368591308594
C[C@@H](O)c1cc(O)n[nH]1,6.522569179534912
[NH-]C1O[C@H]2C=C[C@@H]3[C@H]2[N@H+]13,5.7715349197387695
COc1nc[nH+]c([NH-])n1,5.1674418449401855
O=C(CO)[C@@H]1N[C@@H]1CO,6.079023361206055
C#C[C@@H](C#N)[C@@H](C)C#N,7.986541748046875
C1C[NH2+]C(OC2CC2)C1,7.526669502258301
CC1(CCC=O)CCC1,6.231407165527344
C#CC[C@@H]1COC([NH-])O1,8.032800674438477
CC#C[C@]12CC(=O)[C@H]1N2,5.836842060089111
CCC#CC1=CCCC1,5.605545520782471
C[C@@H]1[C@H](C)[C@]12OCC2=O,5.874938488006592
C[N@@H+]1[C@@H]2[C@@H]3C[C@@H]3OC[C@@H]21,8.06817626953125
CC(=O)[C@H]1NC12CCC2,6.005552768707275
CCc1nnc(CC)[nH]1,7.159315586090088
C[CH+]1C=CC=C([NH-])O1,4.51708984375
C[C@@]1(c2ncon2)CN1,6.23957109451294
C[C@H]1O[C@H]2C[C@H]3C[C@@H]1[C@H]32,8.476346969604492
NC(=O)[C@@H](CO)[C@H]1CO1,7.453198432922363
Cc1nonc1N,6.016437530517578
O=C1CC=C[C@H]2CCN12,6.536174774169922
Cc1nc(=O)ccn1C,5.570170402526856
CC(=O)C(=O)C(=O)C#N,3.589181661605835
NC(=O)NCCNC=O,7.466804027557373
COCCC1CC(=O)C1,6.070860385894775
O=C(CO)[C@H](O)CO,6.340252876281738
C[C@H]1[C@@H]2[C@]3(O)[C@H]1O[C@]23C,7.858648300170898
C[N@H+]1C[C@@]12CO[C@H]2C#N,6.9008073806762695
C1=C([C@H]2CO2)[C@@H]2O[C@@H]2C1,6.318483829498291
O=C1C[C@@]2(O)C[C@@H]1[C@@H]2O,6.1769843101501465
CNC(C#N)(CN)CN,7.344352722167969
NC(=[NH2+])c1c[nH]c(O)n1,4.190553188323975
CC1(C)C=C[C@@]2(C)O[C@@H]12,6.726654529571533
O=CCOCCNC=O,5.940245628356934
CCc1nc(O)[nH]c1C,6.642299175262451
C1=C[C@H]2[C@H]3N[C@@H]([NH2+]C1)[C@@H]23,5.137509822845459
CC[C@@]1(C)CC[C@H]1C=O,5.921197414398193
C[C@H]1C[C@@]2(CO1)C[C@H]2O,8.503558158874512
C#C[C@@]1(CO)O[C@@H]1CC,7.681774139404297
C[C@@]1(C#N)CCOC1=O,7.205575466156006
C[C@]12CNC[C@@]1(C#N)N2,7.371564865112305
C1C[C@H]2O[C@@H]1C[N@H+]1C[C@@H]21,7.937561511993408
C#CCC1(CC#C)CO1,8.182463645935059
C[C@@H]1[C@H](C)[C@]12C[C@H]1O[C@H]12,8.879075050354004
C[C@]12OC[C@H]1C21CCC1,8.204232215881348
C[C@@H]1C=C(C=O)C(=O)O1,4.721175670623779
N#Cc1cocc1N,5.254518508911133
CCc1cnc(=O)[nH]n1,4.62865686416626
C[C@@H]1[C@H](C)[C@@H]2[C@H](C#N)[C@H]12,8.468183517456055
C[C@]12CO[C@H]1[C@]2(O)C=O,5.942966461181641
C1=C[C@@H]2O[C@@]23CO[C@H]3C1,6.541617393493652
C1O[C@@H]2[C@@H]3[C@@H]4C[C@]12C[C@@H]43,8.694037437438965
C[C@]12[C@@H]3[C@@H]4[C@H]1C(=O)N4[C@@H]32,6.103513717651367
C[C@H]1CC(=O)C[C@H]1CO,6.046370029449463
