smiles,G
O=C[C@@H]1[NH2+][CH+]O[C@@H]1C=O,-12894.697265625
OC[C@]1(O)[C@H](O)[C@@H]2O[C@@H]21,-13498.9619140625
O=CNC(=O)C(=O)CO,-13906.1533203125
C#Cc1cn[nH+]c([NH-])n1,-11205.3876953125
CC[C@@]12[C@H]3[C@@H]4[C@@H]([N@@H+]41)[C@]32O,-10935.078125
C1C[C@H]2[C@H]3[C@@H]1[C@@]21CO[C@@H]31,-10498.1689453125
O=CO[C@@H]1COC[C@@H]1O,-13500.8994140625
C1[C@@H]2[C@@H]3CC4(CC4)[C@@H]3[N@H+]12,-9958.1181640625
C1CC2(C1)[C@@H]1OCO[C@@H]12,-11510.8525390625
O[C@H]1[C@@H]2COC[C@H]1OC2,-12522.5537109375
C#C[C@]1(C=O)CC(=O)O1,-12424.3291015625
Nc1ccoc1[N+](=O)[O-],-13329.8017578125
N#CCC(=O)[C@@H](O)C=O,-12895.1259765625
Nc1cnc(O)oc1=O,-13333.0966796875
O=C1C[C@H]2O[C@@]13CC[C@@H]23,-11476.7978515625
[NH-]C1=CC=CC(F)O1,-11501.9521484375
N#CC[C@@]12C[C@H]3C[C@@H]1[N@H+]32,-10363.7744140625
C[C@@H]1C(=O)C=C[C@@H]1CO,-11512.923828125
[NH-]c1o[cH+]cc(O)c1O,-12895.1455078125
CO[C@@H]1C(=O)CNC1[NH-],-12386.3115234375
C1N[C@]12[C@@H]1C[C@H]2[C@]12CN2,-10394.1767578125
C#C[C@@]12CO[C@@H]1C2(C)C,-10499.58984375
N#C[C@@]12C[C@@H]1COC2[NH-],-11343.287109375
O=CO[C@H]1CNC(=O)C1,-12928.7470703125
CC1=C[C@H]2CCC=C2C1,-9524.494140625
C1C[N@H+]2[C@@H]1C21COC1,-9899.9248046875
CCN[C@H](C#N)CO,-10371.7177734375
O=CC1CCOCC1,-10476.1484375
COC(=N)N(C)C(C)=O,-12419.7724609375
CC#Cc1nc(O)c[nH]1,-11343.5009765625
N=CNc1cnccn1,-11240.41015625
C#C[C@H](O)[C@](C)(O)C#N,-11915.443359375
CC#C[C@]12C[C@H]1[N@H+]1C[C@H]12,-9924.951171875
CC(C)Cc1ccc[nH]1,-9994.6923828125
C[C@H]1C[C@H]1C#C[C@H]1CO1,-10499.8876953125
O=CC1(C=O)NCC1=O,-12894.3447265625
N#Cc1nc(O)no1,-11688.62109375
CCCNC(=O)NC=N,-11879.4375
C/N=C(\NC)NC(C)=O,-11879.01171875
O=C1C[C@@]2(CO1)C[C@@H]2O,-12490.5927734375
CC1(CCCO)CC1,-9530.1962890625
C[N@@H+]1[C@H]2C[C@@H]1[C@@]21CCO1,-10968.3447265625
ON[C@@H]1CO[C@@]12C[C@H]2O,-12924.296875
C[C@@H]1[C@@H]2O[C@H]1[C@H]1C[C@@H]2C1,-10532.58984375
N#C[C@H]1[C@@H]2[C@@H]3[C@H](O)[C@H]1[C@@H]32,-10904.68359375
O[C@@]12CC[C@H]3[C@H]4[C@@H]1[N@H+]4[C@H]32,-10936.9619140625
CC1(C)CC[C@H]1CC=O,-10567.173828125
C#Cc1n[nH]nc1NC,-11238.0400390625
CC#C[C@H](C#N)CCC,-9960.7421875
CC[C@@H](C)[C@@](C)(N)C#N,-10463.5439453125
COC1(CO)CC1,-9438.3759765625
C#CC[C@@H]1C[C@@]1(C)C#N,-9927.265625
CC(=N)NC(=O)CO,-11350.732421875
C1=C\CCC/C=C\C/1,-8487.3779296875
N#C[C@@H]1C[C@@H]1C1(O)CC1,-10938.13671875
OCC1COCCOC1,-12554.6396484375
COC[C@H]1[C@H]2[C@H]3C[C@@H]1[N@@H+]23,-10969.0615234375
CC[C@@H](O)[C@@]1(C)CN1,-9966.86328125
C1N[C@]12[C@@H]1O[C@@H]1[C@@H]1N[C@@H]12,-11373.1552734375
[NH-][CH+]OC[C@@]1(C=O)CN1,-12385.3515625
C[C@@]12C[C@H]3[C@@H](CO1)[C@]32O,-11511.2578125
C[C@H]1[C@H]2CC[C@]21C1CC1,-9555.275390625
CC1=CN(C=O)CCC1,-10972.6650390625
CO[C@@H](C=O)[C@H]1C[C@H]1O,-12521.76953125
C[C@]12CC[C@H]1[C@H](C#N)C2,-9960.615234375
C1[C@H]2O[C@@H]3[C@H](O2)[C@H]2[C@@H]3[N@@H+]12,-11915.2412109375
C#C[C@H]1[C@]2(C)C[C@@]1(C)C2,-9521.91015625
C[C@]1(O)[C@H](CO)[N@@H+]2C[C@@H]21,-11980.0751953125
C[C@H]1CCNC=C1C=O,-10972.2744140625
CC1[NH2+][C@@H]2[C@H](C#N)[C@@H]2O1,-11343.2900390625
CC[C@@H](OC=O)C(C)C,-11578.54296875
C1=C[C@]2(CCO2)[C@@H]2N[C@H]12,-10937.2841796875
C1O[C@]23C[N@@H+]4[C@H]2[C@H]1[C@@H]43,-9865.6875
COC[C@@]12CC[C@]1(C)O2,-11543.689453125
CC#Cc1cc(N)no1,-11342.30859375
C#CC[C@@H]1O[C@@H]2C[C@]12O,-11476.9560546875
C#CC(C)(C)NC(N)=O,-11408.451171875
C[C@]1(O)C[C@@](N)(C#N)C1,-11408.201171875
CC[C@H]1[C@]2(O)C[C@@]1(O)C2,-11543.4267578125
C#C[C@@H]1[C@H](CO)[N@@H+]1C,-9899.966796875
N#CC[C@@H]1[C@@H]2OC([NH-])[C@H]12,-11342.2705078125
C[C@H]1C[C@H]2OC([NH-])[C@@H]1O2,-11949.705078125
CC[C@@]1(C)C[C@]1(C)O,-9530.38671875
C1C[C@]23CO[C@@H]2[C@@H](C3)O1,-11508.6279296875
C[C@H]1C[C@]2(C)[C@H]1[C@@H]1C[C@@H]12,-9555.0615234375
C1CC([C@H]2CCO2)C1,-9497.015625
C[C@@H](CO)C1COC1,-10507.5859375
CC1(C)NC[C@@H](O)C1=O,-11982.2861328125
C[C@H]1CC2=CCCC[C@H]21,-9556.6171875
CCc1noc(N)c1N,-11845.1240234375
[CH-]1[C@@H]2C[C@@H]2[C@@H]2OC[C@H]12,-9430.892578125
CCNC(=O)NC(C)=O,-12420.7822265625
CCCC(C)(CO)CO,-11610.0634765625
CC(=O)OC1CC(=O)C1,-12491.263671875
C1CC2(C1)[C@H]1C34OC13[C@H]24,-10498.4169921875
C#C[C@@](C)(O)C(=O)C=O,-12456.6083984375
C[C@H]1CCOCOC1=O,-12523.654296875
C1O[C@@]23CO[C@@]12[C@@H]1O[C@@H]13,-12453.4072265625
O=C1[C@@H]2[C@@H]3[C@H]1O[C@@]32CO,-12455.4951171875
N#CC1=CCC=CC=C1,-9896.29296875
N#C[C@@]12[C@H]3[CH-]C[N@@H+]1[C@@H]2C3,-10329.048828125
O=C1N[C@H]2C[C@@H]3O[C@H]2[C@H]13,-11916.609375
C#CCOC1C23CC12O3,-11475.8974609375
CNC1=C[CH-]CC(=O)O1,-11917.8974609375
Cn1cnc2nocc21,-11779.49609375
C#C[C@H]1CCC[C@H](C)C1,-9556.3203125
C#C[C@]1(CO)CCOC1,-11511.080078125
CC[C@]12C[C@](C=O)(C1)C2,-10533.384765625
Fc1cc(F)ncn1,-12593.4716796875
C#C[C@@H](C#N)NCC,-9327.490234375
C[C@@H]1[C@H](C=O)[C@@H]1CO,-10475.4111328125
C#C[C@](C)(O)CO[CH+][NH-],-11947.9169921875
c1nncc2c1OCO2,-12320.888671875
CCC[C@]12C=C[C@H](C1)C2,-9555.6728515625
O=C(C1CC1)[C@H]1CN1,-9901.6064453125
C[C@H]1[C@H]2CO[C@]1(C)C2=O,-11511.9794921875
C[C@H](C=O)CC1CC1,-9497.84375
C[N@H+]1Cc2nc[nH]c2C1,-10835.060546875
C[C@@]12C[N@H+]3[C@@H]1C[C@]32C#N,-10362.771484375
[NH-]C1C=C(O)C(N)=CO1,-12354.1025390625
O[C@H]1[C@H]2C=C[C@H]3C[C@H]3[C@@H]12,-10500.85546875
Cc1cnc(O)nc1F,-13009.3310546875
O=C1CCCCC1,-8429.9375
C[C@@H](O)[C@@H]1[C@@H]2C[C@H]3[C@@H]2[C@H]31,-10532.6103515625
C1[C@H]2O[C@@]13C[C@H]1O[C@@H]2[C@H]13,-11474.4873046875
CO[C@H]1[C@H]2O[C@H]2[C@]1(C)O,-12521.0478515625
C[C@@]1(C(N)=O)C[C@H]1C#N,-11376.76953125
C[C@@]1(C#N)C[C@H]1C1CC1,-9960.5068359375
C#C[C@@H]1C[C@@H]2C[C@H]1[C@H]2C,-9522.583984375
C[C@@]1(OCCO)C[C@H]1O,-12554.3857421875
CC#CC1CCC1,-7417.45849609375
CO[C@]12[C@H](N[C@@H]1[NH-])[C@@H]2O,-12384.318359375
CC#C[C@H](OC)C(C)C,-10566.3115234375
C[C@H]1[C@H]2[C@H]3C[N@H+]3C[C@]21O,-10969.744140625
CC(C)[C@@]12C[C@H](O)[C@@H]1C2,-10566.251953125
C1[NH2+]C([C@H]2CO2)[N@@H+]2C[C@H]12,-11374.1787109375
O=C1[C@@H]2OC=N[C@H]1CO2,-12894.58984375
C[C@@]1(CO)C[C@H](C#N)N1,-11407.8916015625
N=CNc1coc(N)c1,-11813.103515625
C[C@H]1C[C@H]1CCCO,-9530.1640625
C[C@@H]1CC=C2C[C@H](C)[C@@H]21,-9556.0146484375
COCC(=O)N(C)C,-10945.5791015625
N#CC1(C#N)CC[C@@H]1N,-10802.05078125
C#C[C@H](CC)C(C)(C)C,-9588.611328125
C[C@@H]1C(=O)[C@H](O)C[N@@H+]1C,-11982.0546875
CN1C(=O)C[C@H]2C[C@]21C,-10972.283203125
C#C[C@H]1CC[C@H]1[C@H]1CO1,-10499.6044921875
CC#C[C@H]1CC=C[C@H]1O,-10501.1962890625
O=Cc1cc(O)ncn1,-12322.7587890625
[NH-]C1C[C@H]([C@H]2CO2)O1,-10879.19921875
C[C@H]1C(=O)[C@@]2(C)C[C@@]12O,-11511.978515625
C#C[C@]12C[C@H]1OC(C)[NH2+]2,-10905.0283203125
CC[C@H](C#CC=O)OC,-11511.318359375
CC#CC[C@@]12CC[C@@H]1C2,-9522.4384765625
Cc1cnccc(=O)c1,-10906.8701171875
COc1c(O)cnn1C,-12385.9375
OCCCOCCCO,-12587.4033203125
C#C[C@]12C[C@@H](C)C[C@H]1C2,-9522.98828125
C#CC[C@]1(C)[C@H]2C[C@@H]1C2,-9521.2333984375
CC1=CC(=O)NC1(C)C,-10973.0478515625
N#C[C@]1(O)C=C[C@H]2N[C@H]21,-11342.2333984375
C[C@H]1C=C[C@]2(CO2)C1=O,-11479.5869140625
CC[C@H]1OC(=O)C[C@H]1O,-12523.982421875
NC(=O)[C@@H](O)CO,-10854.904296875
O=C1O[C@H]2CCOC[C@@H]12,-12490.703125
C1C[C@H]2N[C@]23CO[C@H]1C3,-10970.19140625
C#C[C@@]12C[C@@](C)(O)[C@@H]1O2,-11477.3779296875
CC1=C[C@H](C=O)C[C@H]1O,-11512.7783203125
C/N=C(\N)C(=O)[C@H]1CN1,-11845.0654296875
O=CN1C[C@H]2CC[C@H]2C1,-10971.92578125
C[C@]12C[C@H]1C(=O)[C@H]1C[N@H+]12,-10937.8984375
C[C@@H](C1CC1)C1COC1,-10565.9453125
C[C@H]1[N@H+]2C[C@]1(CC=O)C2,-10969.287109375
C[C@@H]1[C@H](C=O)[C@@H]2C[C@H]12,-9464.5615234375
C#CC#CC(=O)CO,-10376.158203125
CN1C[C@@](C)(CO)C1=O,-11982.41015625
O=CNC[C@H]1CCOC1,-11982.5390625
C1=Cc2cccnc2C1,-9897.4775390625
O=C[C@@H]1[C@@H]2N[C@H]1C2=O,-10845.701171875
Cc1ncncn1,-8698.01953125
C[C@@]1(O)C[C@H]1C1COC1,-11543.646484375
CC1CC2(CC(=O)C2)C1,-10534.3515625
COC[C@@H](O)C[C@H]1CO1,-12554.1669921875
OC[C@]12N[C@H]([C@H]1O)[C@H]2O,-12957.2861328125
COCC#CC=O,-9372.818359375
O[C@@H]1[C@H](O)[C@@H]1C[C@H]1CN1,-11980.0458984375
C[C@]12C[N@@H+]3[C@H]1C=CC[C@@H]32,-9959.09765625
C#CC[N@@H+](C)CC=O,-9900.7802734375
C[C@]12C[N@H+]3[C@H]([C@H]31)[C@@H]2NO,-11372.357421875
CO[C@@]1(C)C[C@H]1CC=O,-11544.4482421875
CCO[C@@H]1C=CCO1,-10475.712890625
CC1=C[C@@H](O)C[C@@]12CO2,-11511.9189453125
CC#C[C@@]1(O)C[N@H+]2C[C@H]21,-10936.361328125
COC1=COC([NH-])N=C1,-12353.5078125
C[N@@H+]1[C@@]2(C)C[C@]1(C)C2=O,-10970.16015625
C[C@H]1[C@H]2[CH-]C[N@@H+]3[C@H]2[C@]13C,-9957.451171875
ONC1[C@H](O)C[C@@H]2O[C@H]12,-12925.279296875
N#C[C@H]1CC[C@H](O)CO1,-11949.4208984375
CNC(C)(C)C#N,-8324.97265625
CC[C@@H](O)c1ncon1,-12386.099609375
CC(C)CC12CC(C1)C2,-9588.0390625
C[C@H]1C[C@H]2O[C@@]12CC=O,-11511.44140625
Cc1cnc(N)nc1N,-11273.9228515625
CCOCCC(F)(F)F,-15527.73828125
O=C1CCC[C@H]1[NH+]1CC1,-10971.15234375
CC1=CC([NH-])OC12CC2,-10938.970703125
O=CC[C@@H]1CC=C[C@@H]1O,-11512.5263671875
CO[C@H]1[C@H]2OC[C@]21C=O,-12488.4287109375
C[C@@H](O)CO[C@@H](C)CO,-12587.78125
C#CC1=C[C@H]2C[C@]1(C)O2,-10467.0009765625
C1=CC2(C=CCO2)OC1,-11479.6103515625
CC(=O)C(=O)CCCO,-12523.5107421875
Oc1[nH]nc2c1OCO2,-13330.5634765625
C[C@@]12O[C@H]3CO[C@@H]1C[C@H]32,-11511.0830078125
C[C@@H]1C[C@@H]2[C@H](C)[C@]2(C)O1,-10567.0771484375
Nc1cc(CO)n[nH]1,-10776.28125
C[C@H]1C[C@@H]2[C@H]3[C@@H](O)[C@@H]2[C@H]31,-10533.2373046875
C[C@H]1[C@@H](O)[C@]1(C)C=O,-10475.705078125
C[C@@]12C[C@H]3OC[C@]1(C)[C@H]32,-10533.671875
CC(C)(O)C[C@@]1(C)CO1,-11577.2353515625
N#CCC1(CO)COC1,-11948.5947265625
C[C@H]1O[C@@H]2[C@H]1C[C@H]2C#N,-10938.09375
O[C@@]12CO[C@@H]3C[C@@H]3[C@@H]1C2,-11511.0732421875
N#CCC1(CC=O)CC1,-10938.9345703125
C1=C[C@H]2O[C@@]2([C@H]2CN2)C1,-10937.2890625
OC[C@H]1[C@H]2O[C@@H]3[C@H]2[C@@]31O,-12487.4912109375
CCc1c(N)coc1C,-10972.220703125
C[C@H]1N=CN2C[C@H]2C1=O,-11375.3447265625
CC(=O)Cn1cncn1,-11813.5849609375
OC[C@]12CO[C@H](C1)[C@H]2O,-12521.6884765625
OCC1(CO)[C@@H]2CC[C@@H]21,-11543.517578125
O[C@@]12CC[C@]1(O)COC2,-12522.32421875
C#CC1CC(C)(C)C1,-8486.4169921875
C#C[C@H](O)[C@@H](C)CCO,-11543.5751953125
CC(=O)n1cccn1,-10307.86328125
N#C[C@]1(N)CC[C@H]1O,-10338.7978515625
Oc1nc(O)nc(F)n1,-14424.458984375
C#CCC#CC#N,-7755.76904296875
C[NH2+]C1O[C@H]2CN[C@@H]12,-10337.796875
CO[C@H]1[C@H]2O[C@@H]1[C@]2(C)O,-12520.171875
NC(=O)[C@]12N[C@H]1[C@H]1N[C@H]12,-11810.22265625
CC1(C)[C@@H]2[C@H](O)C=C[C@@H]21,-10534.056640625
C#CC(=O)C#CC#N,-9770.07421875
CC1=C[C@H]2O[C@H]3[C@@H](C1)[C@H]32,-10500.7431640625
CO[C@H]1C[C@@]12CC[C@H]2O,-11543.546875
C[C@@]12[C@H]3[C@@H]4O[C@]5([NH2+]C415)[N@H+]32,-11338.0
N#C[C@@]12NC[C@H]3C[C@@H]1[C@H]32,-10364.28515625
C[C@]12O[C@H]1[C@@H](O)[C@H]2O,-11452.4208984375
CC#C[C@H]1CO[C@H]1CO,-11510.8203125
C#C[C@]12CN[C@@]1(C)CO2,-10936.3330078125
[NH-][CH+]O[C@H]1C[C@]2(CO2)C1,-11947.9619140625
C[N@@H+]1[C@H]2C[C@@]13CC(=O)[C@@H]23,-10934.8525390625
C#CC[C@]1(CC=O)CN1,-10937.0517578125
O=C1CC2=CCC[C@H]2O1,-11480.9521484375
N=CNC(=N)C(=O)C=O,-12790.611328125
O=C1CC(=O)[C@@H](CO)C1,-12491.236328125
CC[C@H](C=O)COC,-10508.455078125
C#CC(=O)COCC,-10442.1005859375
O[C@@]12C[C@H]3CC[C@@H]1[C@H]32,-9464.537109375
CNC(=O)N[C@H]1C[C@H]1C,-11441.5830078125
O=C1[C@H]2O[C@@H]1[C@@H]1C[C@]21O,-12455.890625
CO[C@]12[C@@H]3[C@H](O)[C@H]1N[C@@H]32,-11946.40234375
CNc1nc(C)oc1N,-11846.04296875
O=C1C[C@H]2N[C@H]2[C@H]2C[C@@H]12,-10938.2353515625
CC(=O)[C@@](C)(O)CC=O,-12523.6171875
C#C[C@@H]1C[C@@H]1C[C@@H](C)O,-10533.0458984375
O=C1C=C(CO)CCO1,-12491.029296875
C#C[C@@]1(C)N[CH+][NH2+][C@@H]1C,-10397.056640625
O=C[C@H]1C=CNC1=O,-10848.62109375
C/C(=N\O)[C@@H]1[C@@H]2CC[C@@H]21,-10969.3056640625
O=C1[C@@H]2[C@@H]3C[C@@]1(CO)[C@@H]32,-11478.396484375
O=C[C@@]12C[C@@H]1C(=O)[C@@H]2O,-12457.0302734375
CCCC1=C[C@H]2N[C@H]2C1,-9993.0751953125
[NH-][C@H]1N[C@@H]2[C@H](N)[C@@]21O,-10774.6220703125
C[C@H]1[C@H]2C[C@]1(O)C(=O)N2,-11949.3896484375
C[C@@]12C[C@H]3[C@H]4[C@@H]1C[C@@H]2[N@H+]43,-9960.0029296875
Nc1ncnc(F)c1F,-14099.4609375
c1nnoc1[C@H]1CN1,-10741.88671875
CCC[N@H+]1C[C@H]1[C@H]1CO1,-11002.3564453125
C#CC([NH-])OCC(C)C,-10970.65625
CC(=N)NC(=O)C(C)C,-11442.4736328125
C[N@H+]1[C@H]2[C@H]3C(=O)[C@@H]1[C@H]32,-9867.7939453125
O=C1[C@H]2[C@@H]3[C@H]2[N@H+]2[C@@H]3[C@@H]12,-9835.2685546875
C[C@@]12C[C@H]3[C@H]4C[C@H]4[N@@H+]1[C@H]32,-9958.916015625
C[C@H]1[C@H]2O[C@@]2(C=O)[C@H]1O,-12489.1044921875
C[C@H]1CO[C@H]2O[CH+][NH2+][C@H]21,-11949.87890625
CC(=O)C(=O)OC1CC1,-12490.734375
C[C@H]1C[C@H]2O[C@@]12C1CC1,-10533.005859375
CO[C@@H](C)C(=O)[C@H]1CN1,-11981.0791015625
NC(=O)Oc1ccc[nH]1,-12355.439453125
O=C[C@@H](O)C[NH+]1CC1,-10911.8134765625
C[C@H]1O[C@H]2[C@@H](CCO)[C@H]21,-11543.3359375
CC/N=C/NC(=O)CO,-12419.681640625
C1=C\COC/C=C\C/1,-9464.5908203125
CC1(C)OC[C@]1(O)C#N,-11948.9833984375
C#CC1=C[C@@H](C)COC1,-10500.9794921875
C[C@H]1[C@@H]2C(C)(C)C[C@@]21O,-10566.328125
C[C@]12[C@H](CO)[C@@H]3C[C@H]1[N@@H+]32,-10969.51171875
Cc1[nH]nc(C=O)c1O,-12354.154296875
C[C@H]1OC[C@H]2O[C@H]2[C@H]1O,-12522.1416015625
COC(=O)[C@@H](O)C(C)C,-12556.3974609375
C[C@@H]([C@H]1CO1)C1(O)CC1,-11543.525390625
N#CC(O)C#N,-8168.26953125
CN1C(=O)[C@@H]2[C@H]3N[C@@H]2[C@H]31,-11374.318359375
Nc1cc(NC=O)co1,-12354.6708984375
O=C1N[C@H]2C=CCC[C@@H]12,-10939.4931640625
C[C@H]1[C@H]2C[N@H+]2[C@H]1C#N,-9327.599609375
C[C@]12C[C@@]3(CC=C[C@@H]13)C2,-9522.107421875
CC[C@@H]1C=C(C=O)CO1,-11512.697265625
OC[C@@]1(C(F)(F)F)CN1,-15930.9990234375
C#C[C@@]12C[N@H+]3[C@@H]1C[C@]32C,-9924.607421875
N#CC1N[C@@H]2C[C@@H]2[NH2+]1,-9732.8173828125
CNc1nocc1N,-10775.525390625
CC[C@@]1(O)C[C@]1(O)CC,-11577.185546875
CN/C(C=O)=N/CC=O,-12386.392578125
[NH-]C1OCC[C@@H]1C(N)=O,-12387.7578125
CC1=CCC(=O)C=CC1,-10502.4931640625
C#C[C@@H]1C[N@@H+]2[C@H]1[C@@H]2CO,-10935.810546875
FC(F)(F)c1cn[nH]n1,-15762.6220703125
O=CCC[C@H]1C[C@H]2N[C@@H]12,-10970.1318359375
CO[C@H]1CC[C@@H](O)C1=O,-12522.966796875
CCC#CC#N,-6753.36181640625
O=C1CCC2=CCO[C@@H]12,-11479.951171875
O[C@H]1COC[C@H]2N[C@@H]12,-10911.8017578125
C#CCC1[NH2+][C@@H](C)CO1,-10938.2568359375
c1cnnnc1,-7626.69189453125
C#C[C@@]12[C@@H]3[C@H]4[C@@H]3[N@@H+]1C[C@H]42,-9891.62890625
CCOc1nonc1C,-12385.21875
O=C1OCC[N@H+]2CC[C@@H]12,-11949.3330078125
N#C[C@@]1(N)[C@@H]2OCO[C@@H]21,-12352.556640625
N#C[C@]12[C@H]3[C@H](O[C@H]31)[C@@H]2O,-11882.103515625
CC#C[C@H]1OCC([NH-])O1,-11916.0361328125
C[C@H]1C[C@H]2CC[C@@H]1C2,-8520.759765625
NC(=O)c1ccoc1N,-12355.3271484375
N#C[C@@H]1[C@@H]2C[C@@H]2[C@H]1NO,-11341.0654296875
CN(C=O)CCCCO,-12015.0185546875
NC1=C(C=O)C[C@H]2C[C@@H]12,-10939.1142578125
C[C@]12CC(=O)[C@H]1CCO2,-11512.6552734375
CC1=CCNC([NH-])C1=O,-11376.5048828125
C1=C\CCOCC\C=C/1,-10500.42578125
C[C@@]12C[C@H]3CO[C@@H]1[C@H]3O2,-11511.66796875
O=C1CCO[C@H]2CC[C@@H]12,-11512.3916015625
C[C@H]1[C@H]2CC(=O)C(=O)N21,-11916.7880859375
C[C@@]1(C2OCCO2)CN1,-11980.9873046875
COC[C@]1(O)[C@H]2C[C@@H]1C2,-11542.6982421875
Oc1ncnn1C1CC1,-11812.77734375
[NH-]c1o[cH+]nc(O)c1O,-13332.3203125
C#CC(=O)c1nnon1,-12722.4716796875
C#C[C@]1(O)[C@@H]2CO[C@H]1C2,-11477.45703125
C[C@]12C[C@H](C=C1C#N)C2,-9927.849609375
C[C@H]1CO[C@H]2CCC=C21,-10534.669921875
O=CCNc1cn[nH]n1,-12249.4013671875
N#C[C@@H](N)COC1CC1,-11407.478515625
CC#C[C@@H]1C(=O)C[N@@H+]1C,-10937.55859375
N[C@H]1C=CC(=O)NC1=O,-12355.3095703125
CC[N@H+]1C[C@H]1[C@@]1(C)CO1,-11002.421875
Nc1cc(O)cc(=O)[nH]1,-12355.53515625
C[C@H]1OCCC=C1C=O,-11512.796875
C[NH2+]C1COC(C)(C)O1,-11982.498046875
C[C@@H](O)[C@H]1[C@H]2OC[C@@]12O,-12521.0009765625
C[C@@H](O)C[C@H](C=O)CO,-12555.4326171875
CO[C@H]1C=C[C@H]2OC[C@@H]12,-11511.2744140625
CC1(C)[C@H](O)[C@@H]2N[C@@]21C,-11002.9775390625
OCC1[C@H]2O[C@@H]3[C@H]2O[C@H]13,-12487.95703125
CNc1cc(O)nc[nH+]1,-11813.74609375
C[C@]12NC[C@H]1NCC2=O,-11407.8896484375
O=C[C@@H]1[C@@H]2C(=O)C[C@]12O,-12456.9130859375
O[C@@]12[C@@H]3[C@H]4O[C@@H]3[C@@H]1O[C@H]42,-12454.375
O=C[C@@H]1CC[C@]1(O)CO,-12522.369140625
CNc1nc(N)nn1C,-11741.978515625
CO[C@@H]1CC(=O)[C@H](O)C1,-12523.07421875
C#CC1=CC[C@H](C#N)C1,-9895.3740234375
C[C@H]1CCNC(=O)C1=O,-11950.6015625
O=CC[C@@]12CO[C@@H]1C2,-10441.8525390625
C[C@@H](O)[C@@]1(C2CC2)CO1,-11543.65625
O=CN1[C@@H]2[C@H]1[C@H]1C[C@@H]2O1,-11914.953125
C1C[C@H]([C@@]23CO[C@@H]2C3)O1,-11510.0927734375
C[C@@H]1[C@@H]2C=C[C@H](O)C[C@H]12,-10534.1044921875
C[N@H+]1[C@@H]2[C@H]3O[C@H]([C@@H]3O)[C@@H]21,-11946.703125
C1CC1[C@]12C[C@H]1CO2,-9463.5087890625
COC[C@H]1COC1[NH-],-10912.1279296875
C#CC(C)(C)O,-7358.75732421875
C[C@@]12C=C[C@@H](OC1)O2,-10442.763671875
CC[C@@]1(O)C[C@]1(N)C#N,-11408.0986328125
O=c1[nH]cn[nH]1,-8638.94921875
C#CC#CC1(O)CC1,-9397.7861328125
O[C@H]1COc2oncc21,-12893.5283203125
C[C@@H](O)c1cc(O)n[nH]1,-12386.69140625
[NH-]C1O[C@H]2C=C[C@@H]3[C@H]2[N@H+]13,-11342.328125
COc1nc[nH+]c([NH-])n1,-12250.83984375
O=C(CO)[C@@H]1N[C@@H]1CO,-12958.908203125
C#C[C@@H](C#N)[C@@H](C)C#N,-10331.953125
C1C[NH2+]C(OC2CC2)C1,-10971.3046875
CC1(CCC=O)CCC1,-10567.0859375
C#CC[C@@H]1COC([NH-])O1,-11915.978515625
CC#C[C@]12CC(=O)[C@H]1N2,-10904.5380859375
CCC#CC1=CCCC1,-9523.9150390625
C[C@@H]1[C@H](C)[C@]12OCC2=O,-11511.7568359375
C[N@@H+]1[C@@H]2[C@@H]3C[C@@H]3OC[C@@H]21,-10969.548828125
CC(=O)[C@H]1NC12CCC2,-10970.73046875
CCc1nnc(CC)[nH]1,-10868.396484375
C[CH+]1C=CC=C([NH-])O1,-9870.6357421875
C[C@@]1(c2ncon2)CN1,-11811.736328125
C[C@H]1O[C@H]2C[C@H]3C[C@@H]1[C@H]32,-10533.7900390625
NC(=O)[C@@H](CO)[C@H]1CO1,-12959.7001953125
Cc1nonc1N,-9706.125
O=C1CC=C[C@H]2CCN12,-10939.3095703125
Cc1nc(=O)ccn1C,-11377.1884765625
CC(=O)C(=O)C(=O)C#N,-12862.384765625
NC(=O)NCCNC=O,-12857.5380859375
COCCC1CC(=O)C1,-11544.73828125
O=C(CO)[C@H](O)CO,-12464.1435546875
C[C@H]1[C@@H]2[C@]3(O)[C@H]1O[C@]23C,-11510.3173828125
C[N@H+]1C[C@@]12CO[C@H]2C#N,-11374.083984375
C1=C([C@H]2CO2)[C@@H]2O[C@@H]2C1,-11478.283203125
O=C1C[C@@]2(O)C[C@@H]1[C@@H]2O,-12489.9296875
CNC(C#N)(CN)CN,-11336.4208984375
NC(=[NH2+])c1c[nH]c(O)n1,-12250.8662109375
CC1(C)C=C[C@@]2(C)O[C@@H]12,-10534.283203125
O=CCOCCNC=O,-12960.1962890625
CCc1nc(O)[nH]c1C,-11409.845703125
C1=C[C@H]2[C@H]3N[C@@H]([NH2+]C1)[C@@H]23,-10362.564453125
CC[C@@]1(C)CC[C@H]1C=O,-10567.1083984375
C[C@H]1C[C@@]2(CO1)C[C@H]2O,-11544.4404296875
C#C[C@@]1(CO)O[C@@H]1CC,-11510.5087890625
C[C@@]1(C#N)CCOC1=O,-11918.03515625
C[C@]12CNC[C@@]1(C#N)N2,-10834.462890625
C1C[C@H]2O[C@@H]1C[N@H+]1C[C@@H]21,-10970.5166015625
C#CCC1(CC#C)CO1,-10466.4375
C[C@@H]1[C@H](C)[C@]12C[C@H]1O[C@H]12,-10532.7607421875
C[C@]12OC[C@H]1C21CCC1,-10532.8115234375
