smiles,U_0
O=C[C@@H]1[NH2+][CH+]O[C@@H]1C=O,-12893.7744140625
OC[C@]1(O)[C@H](O)[C@@H]2O[C@@H]21,-13498.07421875
O=CNC(=O)C(=O)CO,-13905.19140625
C#Cc1cn[nH+]c([NH-])n1,-11204.5107421875
CC[C@@]12[C@H]3[C@@H]4[C@@H]([N@@H+]41)[C@]32O,-10934.1904296875
C1C[C@H]2[C@H]3[C@@H]1[C@@]21CO[C@@H]31,-10497.33984375
O=CO[C@@H]1COC[C@@H]1O,-13499.9501953125
C1[C@@H]2[C@@H]3CC4(CC4)[C@@H]3[N@H+]12,-9957.2666015625
C1CC2(C1)[C@@H]1OCO[C@@H]12,-11509.9482421875
O[C@H]1[C@@H]2COC[C@H]1OC2,-12521.7021484375
C#C[C@]1(C=O)CC(=O)O1,-12423.4140625
Nc1ccoc1[N+](=O)[O-],-13328.93359375
N#CCC(=O)[C@@H](O)C=O,-12894.1669921875
Nc1cnc(O)oc1=O,-13332.23046875
O=C1C[C@H]2O[C@@]13CC[C@@H]23,-11475.9560546875
[NH-]C1=CC=CC(F)O1,-11501.125
N#CC[C@@]12C[C@H]3C[C@@H]1[N@H+]32,-10362.8955078125
C[C@@H]1C(=O)C=C[C@@H]1CO,-11511.994140625
[NH-]c1o[cH+]cc(O)c1O,-12894.279296875
CO[C@@H]1C(=O)CNC1[NH-],-12385.375
C1N[C@]12[C@@H]1C[C@H]2[C@]12CN2,-10393.3212890625
C#C[C@@]12CO[C@@H]1C2(C)C,-10498.6875
N#C[C@@]12C[C@@H]1COC2[NH-],-11342.41796875
O=CO[C@H]1CNC(=O)C1,-12927.8076171875
CC1=C[C@H]2CCC=C2C1,-9523.6171875
C1C[N@H+]2[C@@H]1C21COC1,-9899.080078125
CCN[C@H](C#N)CO,-10370.76953125
O=CC1CCOCC1,-10475.2685546875
COC(=N)N(C)C(C)=O,-12418.7744140625
CC#Cc1nc(O)c[nH]1,-11342.541015625
N=CNc1cnccn1,-11239.529296875
C#C[C@H](O)[C@](C)(O)C#N,-11914.4970703125
CC#C[C@]12C[C@H]1[N@H+]1C[C@H]12,-9923.99609375
CC(C)Cc1ccc[nH]1,-9993.7412109375
C[C@H]1C[C@H]1C#C[C@H]1CO1,-10498.8857421875
O=CC1(C=O)NCC1=O,-12893.4287109375
N#Cc1nc(O)no1,-11687.7939453125
CCCNC(=O)NC=N,-11878.44140625
C/N=C(\NC)NC(C)=O,-11877.9814453125
O=C1C[C@@]2(CO1)C[C@@H]2O,-12489.69921875
CC1(CCCO)CC1,-9529.25
C[N@@H+]1[C@H]2C[C@@H]1[C@@]21CCO1,-10967.4599609375
ON[C@@H]1CO[C@@]12C[C@H]2O,-12923.388671875
C[C@@H]1[C@@H]2O[C@H]1[C@H]1C[C@@H]2C1,-10531.75390625
N#C[C@H]1[C@@H]2[C@@H]3[C@H](O)[C@H]1[C@@H]32,-10903.822265625
O[C@@]12CC[C@H]3[C@H]4[C@@H]1[N@H+]4[C@H]32,-10936.1298828125
CC1(C)CC[C@H]1CC=O,-10566.205078125
C#Cc1n[nH]nc1NC,-11237.1318359375
CC#C[C@H](C#N)CCC,-9959.6875
CC[C@@H](C)[C@@](C)(N)C#N,-10462.5693359375
COC1(CO)CC1,-9437.5048828125
C#CC[C@@H]1C[C@@]1(C)C#N,-9926.31640625
CC(=N)NC(=O)CO,-11349.8056640625
C1=C\CCC/C=C\C/1,-8486.529296875
N#C[C@@H]1C[C@@H]1C1(O)CC1,-10937.232421875
OCC1COCCOC1,-12553.7138671875
COC[C@H]1[C@H]2[C@H]3C[C@@H]1[N@@H+]23,-10968.1474609375
CC[C@@H](O)[C@@]1(C)CN1,-9965.935546875
C1N[C@]12[C@@H]1O[C@@H]1[C@@H]1N[C@@H]12,-11372.3115234375
[NH-][CH+]OC[C@@]1(C=O)CN1,-12384.3798828125
C[C@@]12C[C@H]3[C@@H](CO1)[C@]32O,-11510.39453125
C[C@H]1[C@H]2CC[C@]21C1CC1,-9554.3623046875
CC1=CN(C=O)CCC1,-10971.7587890625
CO[C@@H](C=O)[C@H]1C[C@H]1O,-12520.7646484375
C[C@]12CC[C@H]1[C@H](C#N)C2,-9959.7041015625
C1[C@H]2O[C@@H]3[C@H](O2)[C@H]2[C@@H]3[N@@H+]12,-11914.4423828125
C#C[C@H]1[C@]2(C)C[C@@]1(C)C2,-9521.005859375
C[C@]1(O)[C@H](CO)[N@@H+]2C[C@@H]21,-11979.1611328125
C[C@H]1CCNC=C1C=O,-10971.3701171875
CC1[NH2+][C@@H]2[C@H](C#N)[C@@H]2O1,-11342.408203125
CC[C@@H](OC=O)C(C)C,-11577.5322265625
C1=C[C@]2(CCO2)[C@@H]2N[C@H]12,-10936.4169921875
C1O[C@]23C[N@@H+]4[C@H]2[C@H]1[C@@H]43,-9864.8994140625
COC[C@@]12CC[C@]1(C)O2,-11542.736328125
CC#Cc1cc(N)no1,-11341.326171875
C#CC[C@@H]1O[C@@H]2C[C@]12O,-11476.0419921875
C#CC(C)(C)NC(N)=O,-11407.5029296875
C[C@]1(O)C[C@@](N)(C#N)C1,-11407.2861328125
CC[C@H]1[C@]2(O)C[C@@]1(O)C2,-11542.5078125
C#C[C@@H]1[C@H](CO)[N@@H+]1C,-9899.0576171875
N#CC[C@@H]1[C@@H]2OC([NH-])[C@H]12,-11341.3671875
C[C@H]1C[C@H]2OC([NH-])[C@@H]1O2,-11948.8447265625
CC[C@@]1(C)C[C@]1(C)O,-9529.4677734375
C1C[C@]23CO[C@@H]2[C@@H](C3)O1,-11507.7919921875
C[C@H]1C[C@]2(C)[C@H]1[C@@H]1C[C@@H]12,-9554.1806640625
C1CC([C@H]2CCO2)C1,-9496.1259765625
C[C@@H](CO)C1COC1,-10506.65625
CC1(C)NC[C@@H](O)C1=O,-11981.3671875
C[C@H]1CC2=CCCC[C@H]21,-9555.734375
CCc1noc(N)c1N,-11844.1904296875
[CH-]1[C@@H]2C[C@@H]2[C@@H]2OC[C@H]12,-9430.08203125
CCNC(=O)NC(C)=O,-12419.7353515625
CCCC(C)(CO)CO,-11609.0771484375
CC(=O)OC1CC(=O)C1,-12490.287109375
C1CC2(C1)[C@H]1C34OC13[C@H]24,-10497.560546875
C#C[C@@](C)(O)C(=O)C=O,-12455.666015625
C[C@H]1CCOCOC1=O,-12522.7568359375
C1O[C@@]23CO[C@@]12[C@@H]1O[C@@H]13,-12452.5830078125
O=C1[C@@H]2[C@@H]3[C@H]1O[C@@]32CO,-12454.6103515625
N#CC1=CCC=CC=C1,-9895.42578125
N#C[C@@]12[C@H]3[CH-]C[N@@H+]1[C@@H]2C3,-10328.2021484375
O=C1N[C@H]2C[C@@H]3O[C@H]2[C@H]13,-11915.787109375
C#CCOC1C23CC12O3,-11474.970703125
CNC1=C[CH-]CC(=O)O1,-11916.9609375
Cn1cnc2nocc21,-11778.6396484375
C#C[C@H]1CCC[C@H](C)C1,-9555.4111328125
C#C[C@]1(CO)CCOC1,-11510.1572265625
CC[C@]12C[C@](C=O)(C1)C2,-10532.4501953125
Fc1cc(F)ncn1,-12592.65625
C#C[C@@H](C#N)NCC,-9326.560546875
C[C@@H]1[C@H](C=O)[C@@H]1CO,-10474.48828125
C#C[C@](C)(O)CO[CH+][NH-],-11946.9521484375
c1nncc2c1OCO2,-12320.0400390625
CCC[C@]12C=C[C@H](C1)C2,-9554.759765625
O=C(C1CC1)[C@H]1CN1,-9900.716796875
C[C@H]1[C@H]2CO[C@]1(C)C2=O,-11511.0888671875
C[C@H](C=O)CC1CC1,-9496.8994140625
C[N@H+]1Cc2nc[nH]c2C1,-10834.1904296875
C[C@@]12C[N@H+]3[C@@H]1C[C@]32C#N,-10361.90234375
[NH-]C1C=C(O)C(N)=CO1,-12353.2265625
O[C@H]1[C@H]2C=C[C@H]3C[C@H]3[C@@H]12,-10500.0048828125
Cc1cnc(O)nc1F,-13008.4521484375
O=C1CCCCC1,-8429.111328125
C[C@@H](O)[C@@H]1[C@@H]2C[C@H]3[C@@H]2[C@H]31,-10531.7197265625
C1[C@H]2O[C@@]13C[C@H]1O[C@@H]2[C@H]13,-11473.6787109375
CO[C@H]1[C@H]2O[C@H]2[C@]1(C)O,-12520.119140625
C[C@@]1(C(N)=O)C[C@H]1C#N,-11375.837890625
C[C@@]1(C#N)C[C@H]1C1CC1,-9959.5693359375
C#C[C@@H]1C[C@@H]2C[C@H]1[C@H]2C,-9521.701171875
C[C@@]1(OCCO)C[C@H]1O,-12553.4052734375
CC#CC1CCC1,-7416.5517578125
CO[C@]12[C@H](N[C@@H]1[NH-])[C@@H]2O,-12383.404296875
CC#C[C@H](OC)C(C)C,-10565.267578125
C[C@H]1[C@H]2[C@H]3C[N@H+]3C[C@]21O,-10968.8681640625
CC(C)[C@@]12C[C@H](O)[C@@H]1C2,-10565.3173828125
C1[NH2+]C([C@H]2CO2)[N@@H+]2C[C@H]12,-11373.2841796875
O=C1[C@@H]2OC=N[C@H]1CO2,-12893.7470703125
C[C@@]1(CO)C[C@H](C#N)N1,-11406.9521484375
N=CNc1coc(N)c1,-11812.2021484375
C[C@H]1C[C@H]1CCCO,-9529.2021484375
C[C@@H]1CC=C2C[C@H](C)[C@@H]21,-9555.109375
COCC(=O)N(C)C,-10944.576171875
N#CC1(C#N)CC[C@@H]1N,-10801.1396484375
C#C[C@H](CC)C(C)(C)C,-9587.6328125
C[C@@H]1C(=O)[C@H](O)C[N@@H+]1C,-11981.1318359375
CN1C(=O)C[C@H]2C[C@]21C,-10971.384765625
C#C[C@H]1CC[C@H]1[C@H]1CO1,-10498.6875
CC#C[C@H]1CC=C[C@H]1O,-10500.232421875
O=Cc1cc(O)ncn1,-12321.892578125
[NH-]C1C[C@H]([C@H]2CO2)O1,-10878.333984375
C[C@H]1C(=O)[C@@]2(C)C[C@@]12O,-11511.048828125
C#C[C@]12C[C@H]1OC(C)[NH2+]2,-10904.14453125
CC[C@H](C#CC=O)OC,-11510.2958984375
CC#CC[C@@]12CC[C@@H]1C2,-9521.44921875
Cc1cnccc(=O)c1,-10905.9619140625
COc1c(O)cnn1C,-12384.9755859375
OCCCOCCCO,-12586.3388671875
C#C[C@]12C[C@@H](C)C[C@H]1C2,-9522.0869140625
C#CC[C@]1(C)[C@H]2C[C@@H]1C2,-9520.3251953125
CC1=CC(=O)NC1(C)C,-10972.1064453125
N#C[C@]1(O)C=C[C@H]2N[C@H]21,-11341.3701171875
C[C@H]1C=C[C@]2(CO2)C1=O,-11478.6904296875
CC[C@H]1OC(=O)C[C@H]1O,-12523.0546875
NC(=O)[C@@H](O)CO,-10854.0302734375
O=C1O[C@H]2CCOC[C@@H]12,-12489.8203125
C1C[C@H]2N[C@]23CO[C@H]1C3,-10969.359375
C#C[C@@]12C[C@@](C)(O)[C@@H]1O2,-11476.4794921875
CC1=C[C@H](C=O)C[C@H]1O,-11511.826171875
C/N=C(\N)C(=O)[C@H]1CN1,-11844.1181640625
O=CN1C[C@H]2CC[C@H]2C1,-10971.01171875
C[C@]12C[C@H]1C(=O)[C@H]1C[N@H+]12,-10937.033203125
C[C@@H](C1CC1)C1COC1,-10564.9931640625
C[C@H]1[N@H+]2C[C@]1(CC=O)C2,-10968.3408203125
C[C@@H]1[C@H](C=O)[C@@H]2C[C@H]12,-9463.6796875
C#CC#CC(=O)CO,-10375.2373046875
CN1C[C@@](C)(CO)C1=O,-11981.4658203125
O=CNC[C@H]1CCOC1,-11981.5751953125
C1=Cc2cccnc2C1,-9896.6513671875
O=C[C@@H]1[C@@H]2N[C@H]1C2=O,-10844.849609375
Cc1ncncn1,-8697.1708984375
C[C@@]1(O)C[C@H]1C1COC1,-11542.69140625
CC1CC2(CC(=O)C2)C1,-10533.4140625
COC[C@@H](O)C[C@H]1CO1,-12553.169921875
OC[C@]12N[C@H]([C@H]1O)[C@H]2O,-12956.3720703125
COCC#CC=O,-9371.904296875
O[C@@H]1[C@H](O)[C@@H]1C[C@H]1CN1,-11979.1220703125
C[C@]12C[N@@H+]3[C@H]1C=CC[C@@H]32,-9958.2470703125
C#CC[N@@H+](C)CC=O,-9899.8427734375
C[C@]12C[N@H+]3[C@H]([C@H]31)[C@@H]2NO,-11371.4814453125
CO[C@@]1(C)C[C@H]1CC=O,-11543.46484375
CCO[C@@H]1C=CCO1,-10474.806640625
CC1=C[C@@H](O)C[C@@]12CO2,-11511.0009765625
CC#C[C@@]1(O)C[N@H+]2C[C@H]21,-10935.4033203125
COC1=COC([NH-])N=C1,-12352.607421875
C[N@@H+]1[C@@]2(C)C[C@]1(C)C2=O,-10969.2451171875
C[C@H]1[C@H]2[CH-]C[N@@H+]3[C@H]2[C@]13C,-9956.578125
ONC1[C@H](O)C[C@@H]2O[C@H]12,-12924.3935546875
N#C[C@H]1CC[C@H](O)CO1,-11948.5234375
CNC(C)(C)C#N,-8324.091796875
CC[C@@H](O)c1ncon1,-12385.1669921875
CC(C)CC12CC(C1)C2,-9587.0908203125
C[C@H]1C[C@H]2O[C@@]12CC=O,-11510.4970703125
Cc1cnc(N)nc1N,-11273.0419921875
CCOCCC(F)(F)F,-15526.7392578125
O=C1CCC[C@H]1[NH+]1CC1,-10970.2373046875
CC1=CC([NH-])OC12CC2,-10938.083984375
O=CC[C@@H]1CC=C[C@@H]1O,-11511.5751953125
CO[C@H]1[C@H]2OC[C@]21C=O,-12487.5048828125
C[C@@H](O)CO[C@@H](C)CO,-12586.765625
C#CC1=C[C@H]2C[C@]1(C)O2,-10466.125
C1=CC2(C=CCO2)OC1,-11478.7431640625
CC(=O)C(=O)CCCO,-12522.4716796875
Oc1[nH]nc2c1OCO2,-13329.7021484375
C[C@@]12O[C@H]3CO[C@@H]1C[C@H]32,-11510.2421875
C[C@@H]1C[C@@H]2[C@H](C)[C@]2(C)O1,-10566.15625
Nc1cc(CO)n[nH]1,-10775.3896484375
C[C@H]1C[C@@H]2[C@H]3[C@@H](O)[C@@H]2[C@H]31,-10532.3681640625
C[C@H]1[C@@H](O)[C@]1(C)C=O,-10474.7880859375
C[C@@]12C[C@H]3OC[C@]1(C)[C@H]32,-10532.798828125
CC(C)(O)C[C@@]1(C)CO1,-11576.2841796875
N#CCC1(CO)COC1,-11947.6533203125
C[C@H]1O[C@@H]2[C@H]1C[C@H]2C#N,-10937.193359375
O[C@@]12CO[C@@H]3C[C@@H]3[C@@H]1C2,-11510.2197265625
N#CCC1(CC=O)CC1,-10937.9892578125
C1=C[C@H]2O[C@@]2([C@H]2CN2)C1,-10936.4130859375
OC[C@H]1[C@H]2O[C@@H]3[C@H]2[C@@]31O,-12486.6162109375
CCc1c(N)coc1C,-10971.271484375
C[C@H]1N=CN2C[C@H]2C1=O,-11374.44921875
CC(=O)Cn1cncn1,-11812.6357421875
OC[C@]12CO[C@H](C1)[C@H]2O,-12520.798828125
OCC1(CO)[C@@H]2CC[C@@H]21,-11542.6044921875
O[C@@]12CC[C@]1(O)COC2,-12521.4140625
C#CC1CC(C)(C)C1,-8485.521484375
C#C[C@H](O)[C@@H](C)CCO,-11542.5751953125
CC(=O)n1cccn1,-10307.0048828125
N#C[C@]1(N)CC[C@H]1O,-10337.921875
Oc1nc(O)nc(F)n1,-14423.6123046875
C#CCC#CC#N,-7754.916015625
C[NH2+]C1O[C@H]2CN[C@@H]12,-10336.9248046875
CO[C@H]1[C@H]2O[C@@H]1[C@]2(C)O,-12519.259765625
NC(=O)[C@]12N[C@H]1[C@H]1N[C@H]12,-11809.345703125
CC1(C)[C@@H]2[C@H](O)C=C[C@@H]21,-10533.16796875
C#CC(=O)C#CC#N,-9769.1845703125
CC1=C[C@H]2O[C@H]3[C@@H](C1)[C@H]32,-10499.8857421875
CO[C@H]1C[C@@]12CC[C@H]2O,-11542.611328125
C[C@@]12[C@H]3[C@@H]4O[C@]5([NH2+]C415)[N@H+]32,-11337.1728515625
N#C[C@@]12NC[C@H]3C[C@@H]1[C@H]32,-10363.4384765625
C[C@]12O[C@H]1[C@@H](O)[C@H]2O,-11451.5615234375
CC#C[C@H]1CO[C@H]1CO,-11509.798828125
C#C[C@]12CN[C@@]1(C)CO2,-10935.4326171875
[NH-][CH+]O[C@H]1C[C@]2(CO2)C1,-11947.015625
C[N@@H+]1[C@H]2C[C@@]13CC(=O)[C@@H]23,-10933.9921875
C#CC[C@]1(CC=O)CN1,-10936.076171875
O=C1CC2=CCC[C@H]2O1,-11480.0908203125
N=CNC(=N)C(=O)C=O,-12789.662109375
O=C1CC(=O)[C@@H](CO)C1,-12490.30078125
CC[C@H](C=O)COC,-10507.48046875
C#CC(=O)COCC,-10441.150390625
O[C@@]12C[C@H]3CC[C@@H]1[C@H]32,-9463.7158203125
CNC(=O)N[C@H]1C[C@H]1C,-11440.5888671875
O=C1[C@H]2O[C@@H]1[C@@H]1C[C@]21O,-12455.04296875
CO[C@]12[C@@H]3[C@H](O)[C@H]1N[C@@H]32,-11945.5107421875
CNc1nc(C)oc1N,-11845.1005859375
O=C1C[C@H]2N[C@H]2[C@H]2C[C@@H]12,-10937.3740234375
CC(=O)[C@@](C)(O)CC=O,-12522.646484375
C#C[C@@H]1C[C@@H]1C[C@@H](C)O,-10532.0751953125
O=C1C=C(CO)CCO1,-12490.1162109375
C#C[C@@]1(C)N[CH+][NH2+][C@@H]1C,-10396.150390625
O=C[C@H]1C=CNC1=O,-10847.7548828125
C/C(=N\O)[C@@H]1[C@@H]2CC[C@@H]21,-10968.361328125
O=C1[C@@H]2[C@@H]3C[C@@]1(CO)[C@@H]32,-11477.5244140625
O=C[C@@]12C[C@@H]1C(=O)[C@@H]2O,-12456.123046875
CCCC1=C[C@H]2N[C@H]2C1,-9992.14453125
[NH-][C@H]1N[C@@H]2[C@H](N)[C@@]21O,-10773.7646484375
C[C@H]1[C@H]2C[C@]1(O)C(=O)N2,-11948.51953125
C[C@@]12C[C@H]3[C@H]4[C@@H]1C[C@@H]2[N@H+]43,-9959.177734375
Nc1ncnc(F)c1F,-14098.6015625
c1nnoc1[C@H]1CN1,-10741.037109375
CCC[N@H+]1C[C@H]1[C@H]1CO1,-11001.390625
C#CC([NH-])OCC(C)C,-10969.6708984375
CC(=N)NC(=O)C(C)C,-11441.453125
C[N@H+]1[C@H]2[C@H]3C(=O)[C@@H]1[C@H]32,-9866.9677734375
O=C1[C@H]2[C@@H]3[C@H]2[N@H+]2[C@@H]3[C@@H]12,-9834.4765625
C[C@@]12C[C@H]3[C@H]4C[C@H]4[N@@H+]1[C@H]32,-9958.07421875
C[C@H]1[C@H]2O[C@@]2(C=O)[C@H]1O,-12488.189453125
C[C@H]1CO[C@H]2O[CH+][NH2+][C@H]21,-11949.009765625
CC(=O)C(=O)OC1CC1,-12489.736328125
C[C@H]1C[C@H]2O[C@@]12C1CC1,-10532.0986328125
CO[C@@H](C)C(=O)[C@H]1CN1,-11980.0966796875
NC(=O)Oc1ccc[nH]1,-12354.529296875
O=C[C@@H](O)C[NH+]1CC1,-10910.9033203125
C[C@H]1O[C@H]2[C@@H](CCO)[C@H]21,-11542.3896484375
CC/N=C/NC(=O)CO,-12418.6962890625
C1=C\COC/C=C\C/1,-9463.7470703125
CC1(C)OC[C@]1(O)C#N,-11948.037109375
C#CC1=C[C@@H](C)COC1,-10500.0732421875
C[C@H]1[C@@H]2C(C)(C)C[C@@]21O,-10565.41015625
C[C@]12[C@H](CO)[C@@H]3C[C@H]1[N@@H+]32,-10968.609375
Cc1[nH]nc(C=O)c1O,-12353.216796875
C[C@H]1OC[C@H]2O[C@H]2[C@H]1O,-12521.2607421875
COC(=O)[C@@H](O)C(C)C,-12555.396484375
C[C@@H]([C@H]1CO1)C1(O)CC1,-11542.58203125
N#CC(O)C#N,-8167.46728515625
CN1C(=O)[C@@H]2[C@H]3N[C@@H]2[C@H]31,-11373.4248046875
Nc1cc(NC=O)co1,-12353.771484375
O=C1N[C@H]2C=CCC[C@@H]12,-10938.6162109375
C[C@H]1[C@H]2C[N@H+]2[C@H]1C#N,-9326.740234375
C[C@]12C[C@@]3(CC=C[C@@H]13)C2,-9521.2587890625
CC[C@@H]1C=C(C=O)CO1,-11511.7509765625
OC[C@@]1(C(F)(F)F)CN1,-15930.0810546875
C#C[C@@]12C[N@H+]3[C@@H]1C[C@]32C,-9923.732421875
N#CC1N[C@@H]2C[C@@H]2[NH2+]1,-9731.9892578125
CNc1nocc1N,-10774.6513671875
CC[C@@]1(O)C[C@]1(O)CC,-11576.21484375
CN/C(C=O)=N/CC=O,-12385.3623046875
[NH-]C1OCC[C@@H]1C(N)=O,-12386.8505859375
CC1=CCC(=O)C=CC1,-10501.58984375
C#C[C@@H]1C[N@@H+]2[C@H]1[C@@H]2CO,-10934.892578125
FC(F)(F)c1cn[nH]n1,-15761.7138671875
O=CCC[C@H]1C[C@H]2N[C@@H]12,-10969.1796875
CO[C@H]1CC[C@@H](O)C1=O,-12522.03515625
CCC#CC#N,-6752.54150390625
O=C1CCC2=CCO[C@@H]12,-11479.06640625
O[C@H]1COC[C@H]2N[C@@H]12,-10910.9677734375
C#CCC1[NH2+][C@@H](C)CO1,-10937.302734375
c1cnnnc1,-7625.94580078125
C#C[C@@]12[C@@H]3[C@H]4[C@@H]3[N@@H+]1C[C@H]42,-9890.7939453125
CCOc1nonc1C,-12384.2783203125
O=C1OCC[N@H+]2CC[C@@H]12,-11948.458984375
N#C[C@@]1(N)[C@@H]2OCO[C@@H]21,-12351.673828125
N#C[C@]12[C@H]3[C@H](O[C@H]31)[C@@H]2O,-11881.25
CC#C[C@H]1OCC([NH-])O1,-11915.017578125
C[C@H]1C[C@H]2CC[C@@H]1C2,-8519.921875
NC(=O)c1ccoc1N,-12354.4453125
N#C[C@@H]1[C@@H]2C[C@@H]2[C@H]1NO,-11340.1748046875
CN(C=O)CCCCO,-12013.9833984375
NC1=C(C=O)C[C@H]2C[C@@H]12,-10938.2294921875
C[C@]12CC(=O)[C@H]1CCO2,-11511.7607421875
CC1=CCNC([NH-])C1=O,-11375.55859375
C1=C\CCOCC\C=C/1,-10499.5458984375
C[C@@]12C[C@H]3CO[C@@H]1[C@H]3O2,-11510.826171875
O=C1CCO[C@H]2CC[C@@H]12,-11511.5126953125
C[C@H]1[C@H]2CC(=O)C(=O)N21,-11915.89453125
C[C@@]1(C2OCCO2)CN1,-11980.0654296875
COC[C@]1(O)[C@H]2C[C@@H]1C2,-11541.7587890625
Oc1ncnn1C1CC1,-11811.8837890625
[NH-]c1o[cH+]nc(O)c1O,-13331.4609375
C#CC(=O)c1nnon1,-12721.5791015625
C#C[C@]1(O)[C@@H]2CO[C@H]1C2,-11476.591796875
C[C@]12C[C@H](C=C1C#N)C2,-9926.978515625
C[C@H]1CO[C@H]2CCC=C21,-10533.7783203125
O=CCNc1cn[nH]n1,-12248.4697265625
N#C[C@@H](N)COC1CC1,-11406.515625
CC#C[C@@H]1C(=O)C[N@@H+]1C,-10936.552734375
N[C@H]1C=CC(=O)NC1=O,-12354.421875
CC[N@H+]1C[C@H]1[C@@]1(C)CO1,-11001.4638671875
Nc1cc(O)cc(=O)[nH]1,-12354.6650390625
C[C@H]1OCCC=C1C=O,-11511.89453125
C[NH2+]C1COC(C)(C)O1,-11981.54296875
C[C@@H](O)[C@H]1[C@H]2OC[C@@]12O,-12520.0751953125
C[C@@H](O)C[C@H](C=O)CO,-12554.4345703125
CO[C@H]1C=C[C@H]2OC[C@@H]12,-11510.375
CC1(C)[C@H](O)[C@@H]2N[C@@]21C,-11002.0712890625
OCC1[C@H]2O[C@@H]3[C@H]2O[C@H]13,-12487.0869140625
CNc1cc(O)nc[nH+]1,-11812.861328125
C[C@]12NC[C@H]1NCC2=O,-11406.99609375
O=C[C@@H]1[C@@H]2C(=O)C[C@]12O,-12456.0078125
O[C@@]12[C@@H]3[C@H]4O[C@@H]3[C@@H]1O[C@H]42,-12453.5595703125
O=C[C@@H]1CC[C@]1(O)CO,-12521.4287109375
CNc1nc(N)nn1C,-11741.04296875
CO[C@@H]1CC(=O)[C@H](O)C1,-12522.140625
C#CC1=CC[C@H](C#N)C1,-9894.4697265625
C[C@H]1CCNC(=O)C1=O,-11949.6875
O=CC[C@@]12CO[C@@H]1C2,-10440.9580078125
C[C@@H](O)[C@@]1(C2CC2)CO1,-11542.7041015625
O=CN1[C@@H]2[C@H]1[C@H]1C[C@@H]2O1,-11914.1064453125
C1C[C@H]([C@@]23CO[C@@H]2C3)O1,-11509.1875
C[C@@H]1[C@@H]2C=C[C@H](O)C[C@H]12,-10533.208984375
C[N@H+]1[C@@H]2[C@H]3O[C@H]([C@@H]3O)[C@@H]21,-11945.8525390625
C1CC1[C@]12C[C@H]1CO2,-9462.65234375
COC[C@H]1COC1[NH-],-10911.2197265625
C#CC(C)(C)O,-7357.93359375
C[C@@]12C=C[C@@H](OC1)O2,-10441.947265625
CC[C@@]1(O)C[C@]1(N)C#N,-11407.1591796875
O=c1[nH]cn[nH]1,-8638.1904296875
C#CC#CC1(O)CC1,-9396.900390625
O[C@H]1COc2oncc21,-12892.6689453125
C[C@@H](O)c1cc(O)n[nH]1,-12385.77734375
[NH-]C1O[C@H]2C=C[C@@H]3[C@H]2[N@H+]13,-11341.50390625
COc1nc[nH+]c([NH-])n1,-12249.95703125
O=C(CO)[C@@H]1N[C@@H]1CO,-12957.9384765625
C#C[C@@H](C#N)[C@@H](C)C#N,-10331.0087890625
C1C[NH2+]C(OC2CC2)C1,-10970.3740234375
CC1(CCC=O)CCC1,-10566.1083984375
C#CC[C@@H]1COC([NH-])O1,-11915.056640625
CC#C[C@]12CC(=O)[C@H]1N2,-10903.5830078125
CCC#CC1=CCCC1,-9522.9033203125
C[C@@H]1[C@H](C)[C@]12OCC2=O,-11510.818359375
C[N@@H+]1[C@@H]2[C@@H]3C[C@@H]3OC[C@@H]21,-10968.689453125
CC(=O)[C@H]1NC12CCC2,-10969.7919921875
CCc1nnc(CC)[nH]1,-10867.4296875
C[CH+]1C=CC=C([NH-])O1,-9869.787109375
C[C@@]1(c2ncon2)CN1,-11810.8388671875
C[C@H]1O[C@H]2C[C@H]3C[C@@H]1[C@H]32,-10532.9287109375
NC(=O)[C@@H](CO)[C@H]1CO1,-12958.740234375
Cc1nonc1N,-9705.3046875
O=C1CC=C[C@H]2CCN12,-10938.439453125
Cc1nc(=O)ccn1C,-11376.279296875
CC(=O)C(=O)C(=O)C#N,-12861.40234375
NC(=O)NCCNC=O,-12856.5400390625
COCCC1CC(=O)C1,-11543.7490234375
O=C(CO)[C@H](O)CO,-12463.2158203125
C[C@H]1[C@@H]2[C@]3(O)[C@H]1O[C@]23C,-11509.4296875
C[N@H+]1C[C@@]12CO[C@H]2C#N,-11373.1689453125
C1=C([C@H]2CO2)[C@@H]2O[C@@H]2C1,-11477.4013671875
O=C1C[C@@]2(O)C[C@@H]1[C@@H]2O,-12489.0615234375
CNC(C#N)(CN)CN,-11335.4375
NC(=[NH2+])c1c[nH]c(O)n1,-12249.984375
CC1(C)C=C[C@@]2(C)O[C@@H]12,-10533.3876953125
O=CCOCCNC=O,-12959.1513671875
CCc1nc(O)[nH]c1C,-11408.9072265625
C1=C[C@H]2[C@H]3N[C@@H]([NH2+]C1)[C@@H]23,-10361.7353515625
CC[C@@]1(C)CC[C@H]1C=O,-10566.14453125
C[C@H]1C[C@@]2(CO1)C[C@H]2O,-11543.5068359375
C#C[C@@]1(CO)O[C@@H]1CC,-11509.5361328125
C[C@@]1(C#N)CCOC1=O,-11917.1376953125
C[C@]12CNC[C@@]1(C#N)N2,-10833.580078125
C1C[C@H]2O[C@@H]1C[N@H+]1C[C@@H]21,-10969.681640625
C#CCC1(CC#C)CO1,-10465.4892578125
C[C@@H]1[C@H](C)[C@]12C[C@H]1O[C@H]12,-10531.8505859375
C[C@]12OC[C@H]1C21CCC1,-10531.9111328125
